order_id,order_date,city,warehouse_id,delivery_date,category,order_value_inr,courier_partner,route_id
97526,9/4/2025,Faridabad,WH_013,9/6/2025,Fashion-Men,2262.53,Delhivery,R_WH_013_Faridabad
97527,11/5/2023,Ahmedabad,WH_004,11/7/2023,Industrial Supplies,1171.34,EcomExpress,R_WH_004_Ahmedabad
97528,4/18/2023,Bhiwandi,WH_009,4/26/2023,Sports & Fitness,1625.87,AmazonLogistics,R_WH_009_Bhiwandi
97529,4/4/2024,Ludhiana,WH_014,4/6/2024,Jewellery,1702.98,DTDC,R_WH_014_Ludhiana
97530,3/20/2025,Lucknow,WH_003,3/25/2025,Sports & Fitness,1663.87,BlueDart,R_WH_003_Lucknow
97531,3/14/2025,Gurugram,WH_010,3/16/2025,Electronics,2678.24,Delhivery,R_WH_010_Gurugram
97532,6/20/2024,Faridabad,WH_017,6/22/2024,Home & Kitchen,738.01,EcomExpress,R_WH_017_Faridabad
97533,8/5/2025,Moradabad,WH_010,8/6/2025,Grocery,806.76,Delhivery,R_WH_010_Moradabad
97534,8/17/2023,Delhi,WH_017,8/20/2023,Office Products,723.45,XpressBees,R_WH_017_Delhi
97535,7/24/2025,Ranchi,WH_016,7/25/2025,Footwear,235.68,Delhivery,R_WH_016_Ranchi
97536,9/18/2024,Patna,WH_016,9/22/2024,Fashion-Men,2446.21,Delhivery,R_WH_016_Patna
97537,5/3/2025,Ghaziabad,WH_007,5/7/2025,Fashion-Women,207.44,XpressBees,R_WH_007_Ghaziabad
97538,8/23/2025,Surat,WH_019,8/27/2025,Toys & Baby,425.18,DTDC,R_WH_019_Surat
97539,7/27/2023,Vasai-Virar,WH_001,7/30/2023,Fashion-Women,571.4,Delhivery,R_WH_001_Vasai-Virar
97540,12/2/2024,Faridabad,WH_010,12/7/2024,Home & Kitchen,880.66,DTDC,R_WH_010_Faridabad
97541,12/27/2024,Mangalore,WH_003,12/30/2024,Office Products,118.36,EcomExpress,R_WH_003_Mangalore
97542,6/4/2024,Chandigarh,WH_002,6/6/2024,Toys & Baby,853.54,Delhivery,R_WH_002_Chandigarh
97543,9/10/2024,Jabalpur,WH_005,9/12/2024,Home & Kitchen,637.6,Shadowfax,R_WH_005_Jabalpur
97544,1/8/2025,Raipur,WH_009,1/10/2025,Pet Supplies,129.12,Delhivery,R_WH_009_Raipur
97545,1/2/2025,Pune,WH_015,1/6/2025,Pet Supplies,405.78,Shadowfax,R_WH_015_Pune
97546,12/18/2024,Nashik,WH_018,12/20/2024,Beauty & Personal Care,1657.56,XpressBees,R_WH_018_Nashik
97547,4/16/2025,Srinagar,WH_013,4/19/2025,Stationery,3846.4,AmazonLogistics,R_WH_013_Srinagar
97548,2/9/2024,Moradabad,WH_020,2/14/2024,Mobile & Accessories,2489.46,Shadowfax,R_WH_020_Moradabad
97549,6/30/2023,Jaipur,WH_018,7/3/2023,Furniture,1597.58,IndiaPost,R_WH_018_Jaipur
97550,4/17/2025,Bhiwandi,WH_009,4/17/2025,Grocery,2186.88,Shadowfax,R_WH_009_Bhiwandi
97551,10/2/2024,Rajkot,WH_013,10/5/2024,Electronics,1725.06,DTDC,R_WH_013_Rajkot
97552,3/9/2025,Patna,WH_003,3/11/2025,Industrial Supplies,1903.94,IndiaPost,R_WH_003_Patna
97553,11/15/2024,Delhi,WH_016,11/16/2024,Jewellery,2441.86,IndiaPost,R_WH_016_Delhi
97554,9/27/2025,Gurugram,WH_018,9/30/2025,Furniture,1014.73,BlueDart,R_WH_018_Gurugram
97555,6/5/2023,Howrah,WH_017,6/10/2023,Beauty & Personal Care,1054.65,DTDC,R_WH_017_Howrah
97556,6/14/2025,Srinagar,WH_008,6/14/2025,Fashion-Men,2383.7,BlueDart,R_WH_008_Srinagar
97557,1/22/2024,Thane,WH_007,1/25/2024,Office Products,143.59,EcomExpress,R_WH_007_Thane
97558,4/12/2023,Meerut,WH_011,4/15/2023,Electronics,2224.07,AmazonLogistics,R_WH_011_Meerut
97559,4/26/2023,Moradabad,WH_016,4/29/2023,Footwear,1631.52,Shadowfax,R_WH_016_Moradabad
97560,4/15/2024,Jaipur,WH_004,4/18/2024,Health,2682.97,BlueDart,R_WH_004_Jaipur
97561,11/10/2024,Gurugram,WH_013,11/16/2024,Office Products,1146.57,Delhivery,R_WH_013_Gurugram
97562,1/4/2023,Allahabad,WH_002,1/5/2023,Toys & Baby,643.35,DTDC,R_WH_002_Allahabad
97563,7/17/2023,Rajkot,WH_018,7/20/2023,Health,286.08,EcomExpress,R_WH_018_Rajkot
97564,7/23/2023,Lucknow,WH_001,7/25/2023,Pet Supplies,2319.5,Shadowfax,R_WH_001_Lucknow
97565,1/31/2024,Moradabad,WH_018,2/3/2024,Stationery,2537.98,BlueDart,R_WH_018_Moradabad
97566,1/13/2024,Lucknow,WH_004,1/13/2024,Fashion-Men,351.7,Delhivery,R_WH_004_Lucknow
97567,7/27/2024,Nagpur,WH_016,7/31/2024,Automotive,443.81,DTDC,R_WH_016_Nagpur
97568,8/5/2024,Moradabad,WH_013,8/8/2024,Fashion-Men,3592.05,BlueDart,R_WH_013_Moradabad
97569,8/26/2024,Madurai,WH_002,8/31/2024,Grocery,1849.54,Delhivery,R_WH_002_Madurai
97570,4/18/2024,Surat,WH_013,4/21/2024,Grocery,1713.4,AmazonLogistics,R_WH_013_Surat
97571,11/18/2024,Bhopal,WH_003,11/19/2024,Beauty & Personal Care,222.84,Delhivery,R_WH_003_Bhopal
97572,1/26/2024,Chandigarh,WH_017,2/2/2024,Books,1257.55,DTDC,R_WH_017_Chandigarh
97573,11/27/2024,Visakhapatnam,WH_010,11/29/2024,Footwear,1572.65,EcomExpress,R_WH_010_Visakhapatnam
97574,7/21/2024,Gwalior,WH_018,7/23/2024,Books,1083.12,IndiaPost,R_WH_018_Gwalior
97575,8/1/2024,Ranchi,WH_001,8/4/2024,Furniture,369.7,BlueDart,R_WH_001_Ranchi
97576,6/27/2025,Mumbai,WH_004,6/28/2025,Furniture,3485.47,Delhivery,R_WH_004_Mumbai
97577,3/11/2024,Delhi,WH_009,3/13/2024,Sports & Fitness,1462.66,DTDC,R_WH_009_Delhi
97578,3/4/2023,Patna,WH_018,3/9/2023,Toys & Baby,811.65,DTDC,R_WH_018_Patna
97579,7/6/2024,Varanasi,WH_018,7/8/2024,Books,278.38,Shadowfax,R_WH_018_Varanasi
97580,8/28/2025,Aligarh,WH_018,8/30/2025,Appliances,324.7,XpressBees,R_WH_018_Aligarh
97581,1/12/2025,Pune,WH_014,1/16/2025,Industrial Supplies,1137.31,DTDC,R_WH_014_Pune
97582,10/24/2024,Hyderabad,WH_003,10/29/2024,Industrial Supplies,249.63,IndiaPost,R_WH_003_Hyderabad
97583,6/24/2023,Visakhapatnam,WH_014,6/26/2023,Electronics,284.03,Shadowfax,R_WH_014_Visakhapatnam
97584,4/12/2025,Pune,WH_015,4/12/2025,Jewellery,122.03,EcomExpress,R_WH_015_Pune
97585,1/7/2025,Visakhapatnam,WH_018,1/12/2025,Footwear,1091.31,XpressBees,R_WH_018_Visakhapatnam
97586,7/15/2025,Pimpri-Chinchwad,WH_007,7/15/2025,Beauty & Personal Care,441.97,BlueDart,R_WH_007_Pimpri-Chinchwad
97587,8/31/2024,Dhanbad,WH_009,9/8/2024,Books,633.99,IndiaPost,R_WH_009_Dhanbad
97588,1/9/2025,Jabalpur,WH_003,1/12/2025,Toys & Baby,540.42,BlueDart,R_WH_003_Jabalpur
97589,2/5/2023,Indore,WH_020,2/7/2023,Pet Supplies,2318.94,BlueDart,R_WH_020_Indore
97590,1/14/2023,Gurugram,WH_010,1/15/2023,Beauty & Personal Care,1427.59,XpressBees,R_WH_010_Gurugram
97591,6/14/2023,Nashik,WH_001,6/21/2023,Books,818.54,DTDC,R_WH_001_Nashik
97592,7/16/2025,Meerut,WH_012,7/21/2025,Home & Kitchen,1309.16,BlueDart,R_WH_012_Meerut
97593,6/30/2023,Chandigarh,WH_004,7/1/2023,Automotive,1088.59,EcomExpress,R_WH_004_Chandigarh
97594,2/16/2024,Delhi,WH_010,2/19/2024,Automotive,326.56,EcomExpress,R_WH_010_Delhi
97595,7/12/2023,Jabalpur,WH_013,7/17/2023,Pet Supplies,120.57,Shadowfax,R_WH_013_Jabalpur
97596,10/30/2023,Madurai,WH_020,11/3/2023,Fashion-Men,149.94,Delhivery,R_WH_020_Madurai
97597,12/11/2024,Hyderabad,WH_018,12/12/2024,Industrial Supplies,2652.24,DTDC,R_WH_018_Hyderabad
97598,4/27/2025,Faridabad,WH_014,4/29/2025,Sports & Fitness,1169.14,EcomExpress,R_WH_014_Faridabad
97599,9/3/2023,Raipur,WH_011,9/7/2023,Mobile & Accessories,199.97,AmazonLogistics,R_WH_011_Raipur
97600,7/16/2025,Rajkot,WH_013,7/23/2025,Stationery,762.77,BlueDart,R_WH_013_Rajkot
97601,2/12/2024,Pune,WH_010,2/18/2024,Grocery,583.51,IndiaPost,R_WH_010_Pune
97602,1/14/2023,Meerut,WH_007,1/18/2023,Books,306.69,EcomExpress,R_WH_007_Meerut
97603,3/6/2024,Coimbatore,WH_012,3/9/2024,Stationery,2630.41,Delhivery,R_WH_012_Coimbatore
97604,3/20/2023,Nashik,WH_008,3/21/2023,Jewellery,455.13,Shadowfax,R_WH_008_Nashik
97605,6/2/2025,Faridabad,WH_005,6/5/2025,Grocery,849.54,EcomExpress,R_WH_005_Faridabad
97606,1/1/2023,Vadodara,WH_007,1/3/2023,Footwear,353.5,IndiaPost,R_WH_007_Vadodara
97607,9/14/2025,Moradabad,WH_006,9/19/2025,Appliances,2126.35,XpressBees,R_WH_006_Moradabad
97608,2/25/2025,Vijayawada,WH_004,2/26/2025,Industrial Supplies,911.07,XpressBees,R_WH_004_Vijayawada
97609,6/7/2025,Ahmedabad,WH_019,6/10/2025,Fashion-Women,236.26,BlueDart,R_WH_019_Ahmedabad
97610,4/5/2025,Chennai,WH_018,4/9/2025,Beauty & Personal Care,3283.73,BlueDart,R_WH_018_Chennai
97611,10/8/2024,Raipur,WH_011,10/20/2024,Home & Kitchen,1354.18,IndiaPost,R_WH_011_Raipur
97612,4/10/2024,Vasai-Virar,WH_011,4/11/2024,Electronics,436.69,IndiaPost,R_WH_011_Vasai-Virar
97613,5/25/2024,Jabalpur,WH_004,6/2/2024,Office Products,575.45,Delhivery,R_WH_004_Jabalpur
97614,5/9/2024,Madurai,WH_014,5/12/2024,Electronics,585.37,EcomExpress,R_WH_014_Madurai
97615,4/24/2025,Pimpri-Chinchwad,WH_014,4/28/2025,Appliances,710.96,Delhivery,R_WH_014_Pimpri-Chinchwad
97616,4/25/2023,Rajkot,WH_017,4/26/2023,Fashion-Women,1281.72,XpressBees,R_WH_017_Rajkot
97617,7/29/2024,Chandigarh,WH_020,8/3/2024,Fashion-Women,423.9,AmazonLogistics,R_WH_020_Chandigarh
97618,10/1/2023,Gurugram,WH_006,10/3/2023,Books,4774.25,XpressBees,R_WH_006_Gurugram
97619,3/22/2024,Aligarh,WH_012,3/26/2024,Health,1589.45,Delhivery,R_WH_012_Aligarh
97620,12/8/2024,Jaipur,WH_016,12/10/2024,Pet Supplies,1788.22,IndiaPost,R_WH_016_Jaipur
97621,11/2/2023,Chandigarh,WH_011,11/5/2023,Jewellery,135.72,DTDC,R_WH_011_Chandigarh
97622,11/20/2023,Chandigarh,WH_005,11/25/2023,Automotive,719.63,BlueDart,R_WH_005_Chandigarh
97623,8/25/2024,Madurai,WH_001,8/25/2024,Pet Supplies,672.77,AmazonLogistics,R_WH_001_Madurai
97624,2/22/2025,Visakhapatnam,WH_019,2/22/2025,Fashion-Men,943.78,Shadowfax,R_WH_019_Visakhapatnam
97625,2/2/2024,Gwalior,WH_008,2/7/2024,Home & Kitchen,320.49,BlueDart,R_WH_008_Gwalior
97626,8/15/2025,Amritsar,WH_013,8/17/2025,Mobile & Accessories,1921.41,AmazonLogistics,R_WH_013_Amritsar
97627,8/12/2024,Bengaluru,WH_015,8/14/2024,Fashion-Women,3303.85,Shadowfax,R_WH_015_Bengaluru
97628,1/26/2024,Pimpri-Chinchwad,WH_012,1/26/2024,Toys & Baby,326.28,Delhivery,R_WH_012_Pimpri-Chinchwad
97629,1/18/2025,Bhopal,WH_014,1/22/2025,Books,2289.62,DTDC,R_WH_014_Bhopal
97630,11/8/2023,Delhi,WH_005,11/12/2023,Health,276.69,DTDC,R_WH_005_Delhi
97631,1/14/2023,Chandigarh,WH_002,1/17/2023,Jewellery,1169.6,Delhivery,R_WH_002_Chandigarh
97632,6/19/2023,Allahabad,WH_018,6/22/2023,Electronics,525.61,DTDC,R_WH_018_Allahabad
97633,4/19/2023,Ghaziabad,WH_011,4/23/2023,Furniture,2814.12,BlueDart,R_WH_011_Ghaziabad
97634,4/17/2025,Srinagar,WH_009,4/18/2025,Footwear,172.09,Shadowfax,R_WH_009_Srinagar
97635,4/9/2025,Visakhapatnam,WH_004,4/12/2025,Beauty & Personal Care,1457.02,IndiaPost,R_WH_004_Visakhapatnam
97636,2/12/2023,Bhiwandi,WH_019,2/15/2023,Footwear,1924.53,Delhivery,R_WH_019_Bhiwandi
97637,4/4/2025,Patna,WH_019,4/10/2025,Furniture,1598.16,AmazonLogistics,R_WH_019_Patna
97638,12/24/2023,Visakhapatnam,WH_003,12/25/2023,Stationery,355.26,XpressBees,R_WH_003_Visakhapatnam
97639,4/19/2024,Dhanbad,WH_003,4/23/2024,Pet Supplies,483.53,DTDC,R_WH_003_Dhanbad
97640,3/16/2023,Jaipur,WH_016,3/18/2023,Furniture,1203.32,AmazonLogistics,R_WH_016_Jaipur
97641,7/15/2025,Bengaluru,WH_017,7/17/2025,Health,1479.51,BlueDart,R_WH_017_Bengaluru
97642,11/3/2023,Howrah,WH_004,11/7/2023,Fashion-Women,2146.49,DTDC,R_WH_004_Howrah
97643,1/22/2025,Pimpri-Chinchwad,WH_003,1/23/2025,Footwear,115.04,EcomExpress,R_WH_003_Pimpri-Chinchwad
97644,5/19/2024,Kalyan-Dombivli,WH_015,5/22/2024,Automotive,1253.98,Shadowfax,R_WH_015_Kalyan-Dombivli
97645,4/14/2025,Kolkata,WH_013,4/18/2025,Sports & Fitness,300.94,Delhivery,R_WH_013_Kolkata
97646,6/15/2025,Moradabad,WH_016,6/17/2025,Electronics,1402.92,Shadowfax,R_WH_016_Moradabad
97647,3/21/2023,Chennai,WH_017,3/24/2023,Office Products,584.62,Delhivery,R_WH_017_Chennai
97648,11/14/2024,Gurugram,WH_017,11/18/2024,Beauty & Personal Care,574.46,XpressBees,R_WH_017_Gurugram
97649,9/13/2025,Chandigarh,WH_018,9/21/2025,Toys & Baby,709.59,XpressBees,R_WH_018_Chandigarh
97650,5/8/2024,Jaipur,WH_002,5/11/2024,Footwear,425.4,Delhivery,R_WH_002_Jaipur
97651,8/3/2025,Delhi,WH_004,8/6/2025,Fashion-Men,502.77,Delhivery,R_WH_004_Delhi
97652,4/7/2025,Vadodara,WH_003,4/17/2025,Appliances,1528.2,BlueDart,R_WH_003_Vadodara
97653,9/16/2023,Raipur,WH_019,9/17/2023,Fashion-Women,1852.41,BlueDart,R_WH_019_Raipur
97654,5/18/2024,Patna,WH_015,5/22/2024,Footwear,460.53,XpressBees,R_WH_015_Patna
97655,11/24/2023,Lucknow,WH_005,12/1/2023,Appliances,1785.01,Delhivery,R_WH_005_Lucknow
97656,9/17/2024,Vijayawada,WH_012,9/21/2024,Health,334.19,Delhivery,R_WH_012_Vijayawada
97657,4/27/2025,Allahabad,WH_020,5/4/2025,Footwear,1221.3,XpressBees,R_WH_020_Allahabad
97658,4/21/2023,Chennai,WH_016,4/24/2023,Toys & Baby,428.27,EcomExpress,R_WH_016_Chennai
97659,4/1/2025,Agra,WH_010,4/3/2025,Footwear,1455,IndiaPost,R_WH_010_Agra
97660,5/28/2024,Lucknow,WH_010,5/28/2024,Stationery,315.42,Delhivery,R_WH_010_Lucknow
97661,6/24/2024,Raipur,WH_002,6/24/2024,Fashion-Women,2550.06,XpressBees,R_WH_002_Raipur
97662,2/22/2025,Vasai-Virar,WH_001,2/25/2025,Appliances,1114.44,XpressBees,R_WH_001_Vasai-Virar
97663,9/4/2023,Vasai-Virar,WH_005,9/8/2023,Furniture,685.14,Shadowfax,R_WH_005_Vasai-Virar
97664,8/9/2023,Bhopal,WH_008,8/11/2023,Footwear,3933.4,EcomExpress,R_WH_008_Bhopal
97665,8/29/2024,Jodhpur,WH_002,9/1/2024,Health,275.74,BlueDart,R_WH_002_Jodhpur
97666,1/15/2025,Visakhapatnam,WH_011,1/19/2025,Footwear,1767.37,BlueDart,R_WH_011_Visakhapatnam
97667,11/11/2023,Raipur,WH_004,11/13/2023,Furniture,1423.62,XpressBees,R_WH_004_Raipur
97668,1/30/2024,Chandigarh,WH_003,2/5/2024,Home & Kitchen,2080.11,BlueDart,R_WH_003_Chandigarh
97669,1/24/2025,Vijayawada,WH_011,1/29/2025,Fashion-Women,323.06,Delhivery,R_WH_011_Vijayawada
97670,4/24/2024,Ranchi,WH_015,4/28/2024,Home & Kitchen,753.91,EcomExpress,R_WH_015_Ranchi
97671,1/24/2023,Patna,WH_004,1/26/2023,Mobile & Accessories,378.07,Delhivery,R_WH_004_Patna
97672,4/30/2025,Vadodara,WH_014,5/4/2025,Industrial Supplies,1482.03,AmazonLogistics,R_WH_014_Vadodara
97673,11/2/2024,Ahmedabad,WH_003,11/4/2024,Mobile & Accessories,2028.06,EcomExpress,R_WH_003_Ahmedabad
97674,4/21/2025,Bengaluru,WH_001,4/25/2025,Jewellery,713.97,XpressBees,R_WH_001_Bengaluru
97675,11/24/2024,Kolkata,WH_001,11/29/2024,Toys & Baby,1485.31,BlueDart,R_WH_001_Kolkata
97676,8/29/2023,Moradabad,WH_010,9/1/2023,Office Products,3749.05,BlueDart,R_WH_010_Moradabad
97677,11/26/2024,Bhubaneswar,WH_005,12/1/2024,Automotive,1936.28,DTDC,R_WH_005_Bhubaneswar
97678,12/18/2023,Faridabad,WH_004,12/19/2023,Footwear,1799.38,Delhivery,R_WH_004_Faridabad
97679,5/4/2025,Varanasi,WH_004,5/9/2025,Pet Supplies,1181.67,Shadowfax,R_WH_004_Varanasi
97680,12/19/2023,Madurai,WH_004,12/21/2023,Pet Supplies,194.93,BlueDart,R_WH_004_Madurai
97681,12/16/2023,Bhopal,WH_020,12/20/2023,Pet Supplies,1554.77,IndiaPost,R_WH_020_Bhopal
97682,4/4/2023,Surat,WH_003,4/7/2023,Fashion-Women,868.09,BlueDart,R_WH_003_Surat
97683,11/23/2023,Ghaziabad,WH_010,11/27/2023,Automotive,724.25,XpressBees,R_WH_010_Ghaziabad
97684,12/20/2024,Mangalore,WH_016,12/22/2024,Office Products,3210.74,EcomExpress,R_WH_016_Mangalore
97685,7/27/2025,Kanpur,WH_014,8/2/2025,Mobile & Accessories,167.03,EcomExpress,R_WH_014_Kanpur
97686,2/22/2023,Indore,WH_001,2/25/2023,Office Products,871.34,AmazonLogistics,R_WH_001_Indore
97687,1/5/2024,Coimbatore,WH_009,1/7/2024,Office Products,511.72,DTDC,R_WH_009_Coimbatore
97688,6/15/2025,Delhi,WH_007,6/18/2025,Fashion-Women,1979.12,XpressBees,R_WH_007_Delhi
97689,4/4/2023,Kalyan-Dombivli,WH_017,4/5/2023,Office Products,1447.83,EcomExpress,R_WH_017_Kalyan-Dombivli
97690,9/1/2024,Nashik,WH_001,9/5/2024,Grocery,1498.11,BlueDart,R_WH_001_Nashik
97691,3/20/2024,Patna,WH_015,3/25/2024,Footwear,167.33,EcomExpress,R_WH_015_Patna
97692,9/21/2024,Indore,WH_013,9/23/2024,Toys & Baby,1395.83,IndiaPost,R_WH_013_Indore
97693,10/17/2023,Patna,WH_006,10/24/2023,Jewellery,1465.92,DTDC,R_WH_006_Patna
97694,4/8/2025,Howrah,WH_017,4/13/2025,Fashion-Men,2879.94,Delhivery,R_WH_017_Howrah
97695,12/24/2023,Aligarh,WH_018,12/25/2023,Beauty & Personal Care,2109.08,DTDC,R_WH_018_Aligarh
97696,3/2/2023,Agra,WH_008,3/4/2023,Books,664.3,XpressBees,R_WH_008_Agra
97697,4/23/2024,Aligarh,WH_008,4/24/2024,Fashion-Women,505.42,EcomExpress,R_WH_008_Aligarh
97698,9/9/2023,Bhopal,WH_019,9/14/2023,Books,610.84,XpressBees,R_WH_019_Bhopal
97699,1/29/2025,Kolkata,WH_019,2/3/2025,Furniture,1238.09,BlueDart,R_WH_019_Kolkata
97700,2/14/2025,Visakhapatnam,WH_003,2/15/2025,Electronics,1136.36,Delhivery,R_WH_003_Visakhapatnam
97701,7/19/2024,Varanasi,WH_011,7/22/2024,Mobile & Accessories,527.66,EcomExpress,R_WH_011_Varanasi
97702,6/30/2023,Pune,WH_016,7/2/2023,Furniture,2062.12,IndiaPost,R_WH_016_Pune
97703,5/28/2023,Howrah,WH_004,5/29/2023,Footwear,1381.53,EcomExpress,R_WH_004_Howrah
97704,2/15/2023,Coimbatore,WH_013,2/17/2023,Stationery,3626.59,DTDC,R_WH_013_Coimbatore
97705,4/28/2023,Lucknow,WH_012,4/30/2023,Office Products,139.69,EcomExpress,R_WH_012_Lucknow
97706,4/3/2023,Coimbatore,WH_003,4/7/2023,Electronics,123.63,XpressBees,R_WH_003_Coimbatore
97707,6/26/2024,Aligarh,WH_010,6/29/2024,Footwear,564.4,BlueDart,R_WH_010_Aligarh
97708,8/1/2023,Vasai-Virar,WH_003,8/3/2023,Grocery,970.12,BlueDart,R_WH_003_Vasai-Virar
97709,6/3/2023,Chandigarh,WH_004,6/5/2023,Home & Kitchen,1654.43,DTDC,R_WH_004_Chandigarh
97710,4/23/2024,Mumbai,WH_008,4/25/2024,Beauty & Personal Care,739.62,XpressBees,R_WH_008_Mumbai
97711,3/22/2024,Vasai-Virar,WH_019,3/24/2024,Books,341.28,EcomExpress,R_WH_019_Vasai-Virar
97712,7/4/2025,Jaipur,WH_004,7/7/2025,Health,821.31,BlueDart,R_WH_004_Jaipur
97713,10/5/2023,Pune,WH_011,10/8/2023,Furniture,855.48,EcomExpress,R_WH_011_Pune
97714,11/9/2023,Srinagar,WH_001,11/10/2023,Books,335.97,XpressBees,R_WH_001_Srinagar
97715,3/16/2024,Bhopal,WH_005,3/19/2024,Fashion-Men,1264.13,AmazonLogistics,R_WH_005_Bhopal
97716,9/7/2024,Chennai,WH_001,9/9/2024,Pet Supplies,2929.09,Shadowfax,R_WH_001_Chennai
97717,6/3/2023,Amritsar,WH_020,6/5/2023,Books,3580.93,DTDC,R_WH_020_Amritsar
97718,2/23/2025,Howrah,WH_013,2/28/2025,Home & Kitchen,675.21,DTDC,R_WH_013_Howrah
97719,5/6/2025,Indore,WH_001,5/14/2025,Home & Kitchen,263.82,DTDC,R_WH_001_Indore
97720,5/18/2025,Srinagar,WH_018,5/20/2025,Automotive,1260.04,Delhivery,R_WH_018_Srinagar
97721,6/4/2023,Mangalore,WH_017,6/7/2023,Office Products,662.99,BlueDart,R_WH_017_Mangalore
97722,4/14/2025,Gurugram,WH_011,4/22/2025,Stationery,2395.2,Shadowfax,R_WH_011_Gurugram
97723,7/21/2024,Indore,WH_010,7/26/2024,Office Products,4372.9,BlueDart,R_WH_010_Indore
97724,3/2/2025,Bhopal,WH_018,3/5/2025,Automotive,900.98,Shadowfax,R_WH_018_Bhopal
97725,6/20/2024,Gwalior,WH_001,6/22/2024,Fashion-Women,396.61,Shadowfax,R_WH_001_Gwalior
97726,5/31/2025,Vadodara,WH_018,6/2/2025,Stationery,3677.78,AmazonLogistics,R_WH_018_Vadodara
97727,2/16/2025,Vijayawada,WH_004,2/17/2025,Books,1466.73,Delhivery,R_WH_004_Vijayawada
97728,3/14/2025,Ludhiana,WH_015,3/19/2025,Health,1357.08,Delhivery,R_WH_015_Ludhiana
97729,1/15/2025,Varanasi,WH_006,1/17/2025,Stationery,241.75,EcomExpress,R_WH_006_Varanasi
97730,12/22/2024,Vijayawada,WH_011,12/24/2024,Industrial Supplies,385.69,IndiaPost,R_WH_011_Vijayawada
97731,9/28/2024,Mangalore,WH_008,10/1/2024,Office Products,639.95,Shadowfax,R_WH_008_Mangalore
97732,11/15/2024,Mangalore,WH_015,11/25/2024,Home & Kitchen,288.83,BlueDart,R_WH_015_Mangalore
97733,9/21/2024,Patna,WH_016,9/25/2024,Fashion-Men,1525.25,IndiaPost,R_WH_016_Patna
97734,2/5/2024,Bhopal,WH_020,2/9/2024,Office Products,3460.11,AmazonLogistics,R_WH_020_Bhopal
97735,8/31/2025,Nagpur,WH_017,9/4/2025,Beauty & Personal Care,2912.04,DTDC,R_WH_017_Nagpur
97736,11/10/2023,Gurugram,WH_011,11/11/2023,Fashion-Men,1097.82,Delhivery,R_WH_011_Gurugram
97737,8/17/2024,Chennai,WH_004,8/24/2024,Office Products,1677.16,BlueDart,R_WH_004_Chennai
97738,8/16/2024,Dhanbad,WH_019,8/17/2024,Automotive,660.08,Shadowfax,R_WH_019_Dhanbad
97739,1/23/2023,Jabalpur,WH_012,1/24/2023,Furniture,1858.79,BlueDart,R_WH_012_Jabalpur
97740,10/9/2024,Bhubaneswar,WH_011,10/18/2024,Toys & Baby,3822.84,BlueDart,R_WH_011_Bhubaneswar
97741,11/2/2023,Bhiwandi,WH_016,11/6/2023,Health,1309.99,DTDC,R_WH_016_Bhiwandi
97742,2/4/2024,Ludhiana,WH_006,2/6/2024,Beauty & Personal Care,2150.41,EcomExpress,R_WH_006_Ludhiana
97743,8/23/2024,Ghaziabad,WH_008,8/27/2024,Pet Supplies,321.21,IndiaPost,R_WH_008_Ghaziabad
97744,3/21/2025,Rajkot,WH_020,3/27/2025,Furniture,154.58,DTDC,R_WH_020_Rajkot
97745,12/18/2023,Indore,WH_009,12/24/2023,Fashion-Women,2877.34,Delhivery,R_WH_009_Indore
97746,5/30/2025,Ranchi,WH_003,5/31/2025,Toys & Baby,2660.58,BlueDart,R_WH_003_Ranchi
97747,5/31/2025,Varanasi,WH_007,6/4/2025,Electronics,164.83,Delhivery,R_WH_007_Varanasi
97748,7/30/2023,Kanpur,WH_001,8/1/2023,Stationery,799.59,EcomExpress,R_WH_001_Kanpur
97749,8/16/2024,Meerut,WH_013,8/17/2024,Toys & Baby,3583.85,IndiaPost,R_WH_013_Meerut
97750,4/6/2023,Pune,WH_015,4/16/2023,Footwear,4804.71,Shadowfax,R_WH_015_Pune
97751,7/11/2024,Bhiwandi,WH_008,7/18/2024,Home & Kitchen,1180.12,AmazonLogistics,R_WH_008_Bhiwandi
97752,3/8/2024,Surat,WH_010,3/12/2024,Automotive,2482.32,AmazonLogistics,R_WH_010_Surat
97753,12/26/2023,Patna,WH_014,12/29/2023,Automotive,445.26,Shadowfax,R_WH_014_Patna
97754,2/21/2025,Bhiwandi,WH_008,2/24/2025,Beauty & Personal Care,1569.11,DTDC,R_WH_008_Bhiwandi
97755,2/18/2023,Bhubaneswar,WH_009,2/21/2023,Fashion-Women,1196.17,BlueDart,R_WH_009_Bhubaneswar
97756,10/22/2024,Meerut,WH_010,10/27/2024,Appliances,1117.09,DTDC,R_WH_010_Meerut
97757,8/9/2024,Ludhiana,WH_016,8/13/2024,Health,271.39,XpressBees,R_WH_016_Ludhiana
97758,8/9/2023,Meerut,WH_015,8/15/2023,Industrial Supplies,3696.05,EcomExpress,R_WH_015_Meerut
97759,1/5/2025,Pimpri-Chinchwad,WH_009,1/5/2025,Office Products,424.82,BlueDart,R_WH_009_Pimpri-Chinchwad
97760,1/6/2023,Allahabad,WH_012,1/7/2023,Fashion-Women,2390.86,IndiaPost,R_WH_012_Allahabad
97761,2/24/2023,Hyderabad,WH_007,2/27/2023,Beauty & Personal Care,315.13,DTDC,R_WH_007_Hyderabad
