transport_id,warehouse_id,city,distance_km,fuel_cost_per_km_inr,courier_partner,courier_on_time_rate,estimated_transit_hours
58049,WH_012,Indore,76.5,1.97,AmazonLogistics,0.99,28.6
58050,WH_017,Jabalpur,26.1,3.12,BlueDart,0.821,6.4
58051,WH_010,Amritsar,181,2.78,IndiaPost,0.99,16.6
58052,WH_017,Aligarh,367.8,2.56,IndiaPost,0.896,11.7
58053,WH_015,Nagpur,216.4,1.64,XpressBees,0.937,6.7
58054,WH_020,Ranchi,79.6,3.59,BlueDart,0.868,4.2
58055,WH_006,Bhiwandi,199.3,2.02,DTDC,0.896,7.7
58056,WH_004,Delhi,165.2,3.84,EcomExpress,0.825,14.5
58057,WH_010,Rajkot,95.4,1.21,BlueDart,0.872,2.9
58058,WH_016,Vasai-Virar,108.6,1.29,XpressBees,0.858,26.6
58059,WH_010,Varanasi,128.8,2.34,XpressBees,0.89,9.7
58060,WH_012,Patna,146,1.44,XpressBees,0.858,4.8
58061,WH_011,Kanpur,126.7,2.96,AmazonLogistics,0.813,21.8
58062,WH_017,Jodhpur,189.1,1.42,BlueDart,0.928,23.1
58063,WH_017,Patna,291.8,1.07,EcomExpress,0.926,16.8
58064,WH_004,Aligarh,56,3.17,XpressBees,0.796,7
58065,WH_019,Agra,204,1.81,AmazonLogistics,0.764,7.1
58066,WH_009,Pune,426.9,1.15,DTDC,0.946,35.9
58067,WH_010,Jodhpur,25.4,1.03,Shadowfax,0.81,23.7
58068,WH_001,Kanpur,97.2,1.29,IndiaPost,0.882,15.7
58069,WH_005,Moradabad,205.8,3.28,Shadowfax,0.878,7.3
58070,WH_004,Agra,95.5,3.37,XpressBees,0.852,14.2
58071,WH_012,Visakhapatnam,169,1.48,EcomExpress,0.832,4.7
58072,WH_017,Mumbai,359.7,2.65,EcomExpress,0.914,11.6
58073,WH_015,Chandigarh,312.2,3.58,EcomExpress,0.89,8.7
58074,WH_007,Mumbai,195.9,1.63,DTDC,0.901,7.7
58075,WH_003,Jabalpur,140.1,3.54,DTDC,0.882,8.8
58076,WH_014,Chandigarh,115,3.15,DTDC,0.692,11.7
58077,WH_002,Gwalior,99.5,1.34,BlueDart,0.959,3.5
58078,WH_008,Hyderabad,164.3,3.54,DTDC,0.861,9.4
58079,WH_003,Pimpri-Chinchwad,151.7,3.07,BlueDart,0.843,18.1
58080,WH_008,Raipur,164,2.41,AmazonLogistics,0.922,11.5
58081,WH_001,Gwalior,89.1,3.87,EcomExpress,0.886,13.3
58082,WH_013,Kanpur,165,2.42,IndiaPost,0.977,11.6
58083,WH_016,Varanasi,106.5,3.52,XpressBees,0.806,9.4
58084,WH_011,Nashik,44.5,3.8,IndiaPost,0.827,13.4
58085,WH_013,Visakhapatnam,140.4,1.51,Shadowfax,0.902,6.7
58086,WH_002,Ranchi,123.3,3.22,Delhivery,0.934,3.5
58087,WH_017,Mangalore,27.7,2.45,BlueDart,0.86,4.3
58088,WH_002,Kolkata,209.8,3.11,BlueDart,0.931,13.2
58089,WH_011,Allahabad,159.2,3.52,Delhivery,0.887,16.3
58090,WH_020,Kanpur,66.6,1.31,AmazonLogistics,0.876,7.2
58091,WH_003,Ahmedabad,41,1,EcomExpress,0.892,45.1
58092,WH_016,Raipur,91.4,2.9,AmazonLogistics,0.903,5.7
58093,WH_007,Delhi,83,3.01,Shadowfax,0.979,2.9
58094,WH_012,Gwalior,64.8,1.55,AmazonLogistics,0.841,9.5
58095,WH_006,Thane,135.8,1.17,EcomExpress,0.818,19.6
58096,WH_012,Amritsar,429.7,0.94,BlueDart,0.839,17
58097,WH_009,Jabalpur,23.1,3.35,DTDC,0.801,0.9
58098,WH_003,Varanasi,112.2,1.67,XpressBees,0.957,9.3
58099,WH_001,Gurugram,293.6,2.91,EcomExpress,0.883,7.5
58100,WH_010,Bengaluru,251.5,2.83,Shadowfax,0.931,7.8
58101,WH_020,Visakhapatnam,185.5,1.81,EcomExpress,0.852,17.5
58102,WH_019,Srinagar,277.2,2.68,IndiaPost,0.964,12.2
58103,WH_014,Bhopal,185,3.36,DTDC,0.88,6.9
58104,WH_014,Mangalore,69.2,3.05,XpressBees,0.94,14.7
58105,WH_015,Ahmedabad,57.7,3.61,Shadowfax,0.929,10.3
58106,WH_005,Madurai,111.4,2.18,AmazonLogistics,0.893,4.3
58107,WH_019,Coimbatore,77.3,1.88,IndiaPost,0.759,4.1
58108,WH_019,Varanasi,111.4,3.48,BlueDart,0.862,6.9
58109,WH_018,Aligarh,301.8,2.39,AmazonLogistics,0.809,23.8
58110,WH_017,Ahmedabad,141.6,0.91,DTDC,0.938,16.5
58111,WH_006,Gurugram,26.2,2,DTDC,0.856,3.3
58112,WH_011,Bengaluru,149.7,1.99,AmazonLogistics,0.747,11.9
58113,WH_006,Ahmedabad,6,3.48,Delhivery,0.894,4.7
58114,WH_003,Surat,286.9,1.5,BlueDart,0.915,8
58115,WH_011,Visakhapatnam,396.1,2.69,AmazonLogistics,0.842,10.9
58116,WH_017,Kanpur,122.9,2.89,Delhivery,0.897,8.1
58117,WH_015,Lucknow,171.3,3.88,IndiaPost,0.957,7.4
58118,WH_004,Jaipur,161.8,1.16,EcomExpress,0.882,13.5
58119,WH_009,Ludhiana,239.9,1.79,BlueDart,0.934,12.8
58120,WH_005,Madurai,71.8,3.09,Delhivery,0.907,5.4
58121,WH_002,Dhanbad,71.4,2.1,IndiaPost,0.852,2.3
58122,WH_005,Kalyan-Dombivli,209.2,3.63,Shadowfax,0.918,6.4
58123,WH_016,Bhopal,36.6,3.89,BlueDart,0.803,5.6
58124,WH_013,Faridabad,133.4,1.99,Shadowfax,0.886,10.3
58125,WH_002,Surat,70.9,3.53,XpressBees,0.696,20.8
58126,WH_018,Patna,185.6,2.7,IndiaPost,0.916,7.8
58127,WH_006,Aligarh,46.2,3.4,EcomExpress,0.947,20
58128,WH_003,Kolkata,396.8,2.77,DTDC,0.858,18.8
58129,WH_015,Indore,41.5,2.67,IndiaPost,0.918,8.2
58130,WH_003,Bhubaneswar,146.4,2.16,AmazonLogistics,0.956,5.7
58131,WH_018,Ranchi,247,3.24,BlueDart,0.897,8
58132,WH_006,Mangalore,161.9,3.22,AmazonLogistics,0.891,11.8
58133,WH_018,Pune,133.5,2.28,Delhivery,0.912,6.6
58134,WH_001,Madurai,28.7,2.3,AmazonLogistics,0.892,10.3
58135,WH_008,Bhiwandi,85,1.35,BlueDart,0.913,11.3
58136,WH_004,Dhanbad,207.6,2.5,EcomExpress,0.807,18.7
58137,WH_006,Gwalior,311.9,3.22,IndiaPost,0.928,8
58138,WH_018,Kalyan-Dombivli,362.4,2.58,DTDC,0.901,13.6
58139,WH_009,Bhiwandi,46.5,2.53,Shadowfax,0.843,1.2
58140,WH_019,Jabalpur,188,3.04,AmazonLogistics,0.86,5.4
58141,WH_005,Lucknow,244.2,2.77,AmazonLogistics,0.808,6.5
58142,WH_001,Bhopal,45.8,2.39,AmazonLogistics,0.837,22.2
58143,WH_003,Mumbai,320.4,3.34,EcomExpress,0.819,12.3
58144,WH_020,Ludhiana,163.7,2.82,EcomExpress,0.923,4.4
58145,WH_015,Jodhpur,45.1,2.59,XpressBees,0.809,2.8
58146,WH_013,Amritsar,59.9,1.62,IndiaPost,0.944,2.4
58147,WH_004,Kanpur,215.2,1.92,XpressBees,0.814,25.5
58148,WH_012,Indore,78.3,1.27,Delhivery,0.836,4.9
58149,WH_011,Aligarh,30.3,2.16,Shadowfax,0.875,9.2
58150,WH_005,Meerut,44.8,3.64,IndiaPost,0.853,1.3
58151,WH_020,Kolkata,155.1,2.32,Delhivery,0.896,4.8
58152,WH_004,Pune,227.3,2.57,AmazonLogistics,0.99,10.6
58153,WH_012,Aligarh,110.3,2.39,EcomExpress,0.809,24.7
58154,WH_016,Visakhapatnam,49,3.81,IndiaPost,0.845,7.9
58155,WH_005,Hyderabad,166.5,2.14,EcomExpress,0.916,5.8
58156,WH_006,Bengaluru,108.3,2.61,AmazonLogistics,0.797,2.8
58157,WH_010,Faridabad,49.8,2.63,DTDC,0.862,5.4
58158,WH_012,Bhiwandi,60.5,1.6,EcomExpress,0.8,1.6
58159,WH_004,Nagpur,135.5,2.6,AmazonLogistics,0.899,6.7
58160,WH_013,Kalyan-Dombivli,33.5,3.7,DTDC,0.924,3.7
58161,WH_020,Faridabad,10.8,1.55,DTDC,0.951,1.5
58162,WH_006,Aligarh,37,2.71,AmazonLogistics,0.745,8.2
58163,WH_001,Moradabad,236.8,2.7,Delhivery,0.865,11.8
58164,WH_002,Allahabad,328.2,3.63,EcomExpress,0.866,24.4
58165,WH_016,Mangalore,187.5,2.02,Shadowfax,0.864,11.2
58166,WH_017,Surat,155.9,2.92,Shadowfax,0.875,17.4
58167,WH_019,Pune,158,3.74,DTDC,0.833,4.1
58168,WH_005,Gurugram,32.3,1.83,Shadowfax,0.864,2
58169,WH_002,Chennai,88.7,2.76,BlueDart,0.882,3.9
58170,WH_011,Howrah,266.6,1.07,XpressBees,0.978,9.5
58171,WH_001,Dhanbad,35.7,3.33,Delhivery,0.928,3.2
58172,WH_013,Madurai,203.5,1.43,BlueDart,0.882,17.9
58173,WH_020,Srinagar,117.8,2.1,Delhivery,0.813,11.1
58174,WH_006,Nagpur,206.7,2.49,IndiaPost,0.905,11.5
58175,WH_009,Jodhpur,81.7,2.67,EcomExpress,0.828,29.2
58176,WH_011,Pune,115.6,3.76,XpressBees,0.932,25.8
58177,WH_014,Ahmedabad,160.3,3.5,XpressBees,0.906,15.9
58178,WH_015,Nagpur,39.5,2.61,BlueDart,0.875,3.7
58179,WH_018,Meerut,217.6,1.14,AmazonLogistics,0.752,27.5
58180,WH_003,Bhubaneswar,208.6,3.82,IndiaPost,0.857,5.9
58181,WH_011,Ahmedabad,68.9,2.44,Delhivery,0.922,12.8
58182,WH_002,Ranchi,303.3,3.62,AmazonLogistics,0.86,17.8
58183,WH_019,Ghaziabad,91.1,1.66,XpressBees,0.93,5.7
58184,WH_003,Surat,107.4,2.4,BlueDart,0.916,11.2
58185,WH_015,Rajkot,42.9,2.17,AmazonLogistics,0.949,2.5
58186,WH_016,Kanpur,117.7,1.46,XpressBees,0.844,22.3
58187,WH_016,Mumbai,109,1.69,Delhivery,0.853,4.6
58188,WH_018,Bengaluru,13,3.6,Delhivery,0.883,3.6
58189,WH_012,Rajkot,154.6,2.88,EcomExpress,0.874,5.1
58190,WH_020,Bhiwandi,89.9,3.03,XpressBees,0.821,7.6
58191,WH_003,Howrah,148.9,1.61,BlueDart,0.877,6.2
58192,WH_011,Jaipur,56.5,1.53,DTDC,0.924,30.4
58193,WH_001,Surat,171.6,2.44,Shadowfax,0.831,18.2
58194,WH_005,Meerut,81.3,3.38,AmazonLogistics,0.932,23.4
58195,WH_003,Delhi,208.6,1.38,AmazonLogistics,0.869,9.5
58196,WH_014,Varanasi,324.6,3.21,Shadowfax,0.786,8.5
58197,WH_004,Chennai,59.1,1.28,IndiaPost,0.878,24.7
58198,WH_002,Nagpur,268.3,2.75,IndiaPost,0.936,9.2
58199,WH_012,Kanpur,146.6,2.52,EcomExpress,0.924,10
58200,WH_002,Allahabad,286.5,1.51,AmazonLogistics,0.987,9.2
58201,WH_009,Visakhapatnam,84.1,2.39,AmazonLogistics,0.826,3.1
58202,WH_013,Vijayawada,392.9,2.88,EcomExpress,0.937,21.4
58203,WH_016,Srinagar,69.1,3.52,XpressBees,0.906,6.6
58204,WH_004,Indore,62.8,2.27,IndiaPost,0.99,4.5
58205,WH_014,Coimbatore,53.5,3.12,XpressBees,0.926,5.2
58206,WH_006,Delhi,28.4,3.28,Shadowfax,0.933,6.6
58207,WH_008,Chennai,199.2,1.54,EcomExpress,0.922,6.5
58208,WH_010,Patna,522.7,3.85,EcomExpress,0.96,17
58209,WH_020,Kanpur,65.3,2.39,Delhivery,0.864,20
58210,WH_017,Nagpur,37.3,2.78,EcomExpress,0.909,4.3
58211,WH_012,Allahabad,104.3,3.41,Delhivery,0.867,9.8
58212,WH_009,Howrah,91.2,2.05,IndiaPost,0.742,2.9
58213,WH_020,Howrah,263.1,1.37,Delhivery,0.842,25.8
58214,WH_019,Agra,141,2.44,DTDC,0.936,16.6
58215,WH_013,Patna,55.6,1.64,IndiaPost,0.908,12.8
58216,WH_016,Ranchi,82.5,1.5,EcomExpress,0.84,10.6
58217,WH_009,Surat,58.4,2.15,BlueDart,0.838,10
58218,WH_009,Chandigarh,312.3,2.01,XpressBees,0.787,23.9
58219,WH_020,Nagpur,137.8,3.01,IndiaPost,0.79,19.3
58220,WH_011,Moradabad,59,3.04,IndiaPost,0.871,1.7
58221,WH_006,Faridabad,54.9,3.39,AmazonLogistics,0.836,1.6
58222,WH_010,Raipur,78.8,1.41,BlueDart,0.865,2.9
58223,WH_020,Kalyan-Dombivli,212.6,1.48,Shadowfax,0.941,16.3
58224,WH_008,Surat,253.4,1.67,XpressBees,0.859,7.4
58225,WH_017,Vasai-Virar,301,2.59,DTDC,0.906,13.7
58226,WH_012,Rajkot,104.7,1.65,EcomExpress,0.956,22.9
58227,WH_011,Kolkata,392.8,2.86,BlueDart,0.934,20.5
58228,WH_018,Raipur,22.8,2.52,IndiaPost,0.742,2.7
58229,WH_002,Chandigarh,59,1.68,BlueDart,0.877,5.2
58230,WH_013,Varanasi,91.2,1.83,AmazonLogistics,0.836,4.1
58231,WH_009,Mangalore,272.8,3.19,XpressBees,0.827,13.5
58232,WH_005,Vasai-Virar,80,3.06,Shadowfax,0.914,2.8
58233,WH_017,Chandigarh,268,2.89,DTDC,0.891,7.6
58234,WH_002,Chennai,90.7,3.5,IndiaPost,0.863,13.9
58235,WH_006,Bhiwandi,80.1,3.49,XpressBees,0.937,9.9
58236,WH_014,Pimpri-Chinchwad,155.3,1.41,IndiaPost,0.825,12.6
58237,WH_015,Pimpri-Chinchwad,357.7,0.91,BlueDart,0.81,36.9
58238,WH_009,Hyderabad,103.6,1.43,Delhivery,0.888,4.6
58239,WH_008,Indore,133.5,3.43,Delhivery,0.894,16.3
58240,WH_009,Vijayawada,386.3,1.57,AmazonLogistics,0.823,16.5
58241,WH_020,Srinagar,267.2,3.54,XpressBees,0.962,10.9
58242,WH_002,Bhiwandi,136.6,3.31,XpressBees,0.799,6.9
58243,WH_006,Srinagar,91,1.67,DTDC,0.837,4.3
58244,WH_012,Gwalior,199.9,3.88,BlueDart,0.935,10.2
58245,WH_002,Jaipur,127.3,2.95,IndiaPost,0.793,14.7
58246,WH_020,Thane,170.8,2.93,EcomExpress,0.97,25.1
58247,WH_009,Kalyan-Dombivli,73,3.3,Shadowfax,0.727,3
58248,WH_014,Vijayawada,230,0.95,XpressBees,0.93,29.3
58249,WH_016,Bhopal,118.9,1.94,XpressBees,0.82,3.2
58250,WH_001,Bhubaneswar,168.5,3.13,XpressBees,0.861,4.3
58251,WH_015,Indore,74.2,3.47,Delhivery,0.899,2
58252,WH_002,Delhi,140.3,1.48,EcomExpress,0.805,5.2
58253,WH_012,Agra,48.3,1.72,BlueDart,0.819,9.1
58254,WH_007,Rajkot,60.8,3.38,IndiaPost,0.902,3.2
58255,WH_009,Amritsar,120.2,1.76,AmazonLogistics,0.935,8.6
58256,WH_014,Lucknow,139,3.33,EcomExpress,0.791,4.9
58257,WH_008,Ludhiana,94.7,2.03,XpressBees,0.849,5.5
58258,WH_013,Ranchi,131.4,3.46,XpressBees,0.849,29.1
58259,WH_003,Rajkot,132.9,2.47,EcomExpress,0.908,10.6
58260,WH_012,Aligarh,164.5,2.84,IndiaPost,0.851,12.5
58261,WH_019,Mangalore,134.1,3.28,Shadowfax,0.845,14.6
58262,WH_003,Jodhpur,77.7,1.52,IndiaPost,0.886,15
58263,WH_006,Ghaziabad,134.5,1.26,Shadowfax,0.911,16.4
58264,WH_010,Ludhiana,327.7,2.25,XpressBees,0.738,13.1
58265,WH_012,Dhanbad,77.7,3.77,IndiaPost,0.871,7.3
58266,WH_018,Chandigarh,141.1,1.94,Shadowfax,0.93,9.8
58267,WH_011,Ghaziabad,135.4,3.57,BlueDart,0.884,3.6
58268,WH_014,Chandigarh,111.5,1.74,DTDC,0.84,3.2
58269,WH_006,Visakhapatnam,122,1.57,XpressBees,0.904,3.3
58270,WH_018,Kanpur,201.3,1.41,DTDC,0.898,11.8
58271,WH_010,Ludhiana,414.3,0.98,IndiaPost,0.847,13.5
58272,WH_010,Raipur,165.2,1.66,Shadowfax,0.918,7.7
58273,WH_012,Howrah,156.8,2.13,BlueDart,0.806,13.1
58274,WH_006,Srinagar,86.8,3.71,EcomExpress,0.895,7.8
58275,WH_018,Nagpur,115,3.14,AmazonLogistics,0.956,2.9
58276,WH_016,Indore,141.7,1.43,AmazonLogistics,0.89,8.7
58277,WH_016,Bhopal,177.6,3.15,XpressBees,0.913,19.6
58278,WH_002,Gwalior,71.1,2.35,EcomExpress,0.881,3.7
58279,WH_008,Dhanbad,250.4,0.94,BlueDart,0.842,9.7
58280,WH_013,Aligarh,111.8,2.93,IndiaPost,0.936,5.1
58281,WH_019,Gurugram,158.9,2.88,Delhivery,0.982,24.4
58282,WH_003,Kanpur,339.7,2.77,IndiaPost,0.812,10.8
58283,WH_006,Gwalior,108,3.66,Shadowfax,0.81,23
58284,WH_007,Lucknow,129.7,1.72,XpressBees,0.875,14.8
58285,WH_006,Ghaziabad,63.3,2.75,AmazonLogistics,0.911,12.7
58286,WH_012,Lucknow,116.6,1.35,Delhivery,0.938,6.5
58287,WH_010,Howrah,81.6,1.57,EcomExpress,0.81,30.6
58288,WH_001,Bhiwandi,118.6,1.06,EcomExpress,0.961,4.7
58289,WH_019,Vijayawada,557.6,1.3,Shadowfax,0.905,23.7
58290,WH_014,Patna,106,1.5,BlueDart,0.768,6.9
58291,WH_020,Chennai,217.4,1.22,EcomExpress,0.862,10.9
58292,WH_019,Chennai,80.5,2.28,BlueDart,0.823,7.9
58293,WH_019,Lucknow,119,2.03,Delhivery,0.8,8.8
58294,WH_020,Srinagar,274.2,2.34,IndiaPost,0.885,46.5
58295,WH_017,Kanpur,409.6,1.87,AmazonLogistics,0.813,11
58296,WH_016,Raipur,510.3,1.65,XpressBees,0.938,13.7
58297,WH_007,Raipur,104.9,2.42,DTDC,0.903,37.2
58298,WH_007,Ahmedabad,88.1,1.27,IndiaPost,0.934,3.3
58299,WH_015,Kanpur,144.1,2.08,Delhivery,0.918,4.7
58300,WH_017,Meerut,82.7,3.61,BlueDart,0.916,28.1
58301,WH_012,Jabalpur,203.2,3.14,Shadowfax,0.831,8.1
58302,WH_015,Jaipur,221.9,1.17,XpressBees,0.768,15.2
58303,WH_019,Vasai-Virar,310.6,1.12,Delhivery,0.895,8.9
58304,WH_013,Howrah,381.8,2.26,Delhivery,0.81,16.7
58305,WH_015,Nashik,118.3,1.75,XpressBees,0.879,34.3
58306,WH_001,Jaipur,501.1,2.06,AmazonLogistics,0.888,13.5
58307,WH_020,Srinagar,137.4,3.32,IndiaPost,0.844,13
58308,WH_013,Patna,157.6,1.36,AmazonLogistics,0.907,5.8
58309,WH_012,Hyderabad,51.3,2.06,EcomExpress,0.884,10.7
58310,WH_005,Nagpur,134,2.42,EcomExpress,0.894,8
58311,WH_010,Thane,38.6,3.31,Delhivery,0.99,5.3
58312,WH_019,Amritsar,114.4,2.67,IndiaPost,0.941,8.1
58313,WH_013,Dhanbad,371,1.04,BlueDart,0.93,42.3
58314,WH_001,Vadodara,140.4,1.24,DTDC,0.878,5.2
58315,WH_009,Mumbai,321.6,1.43,IndiaPost,0.99,14.5
58316,WH_007,Jabalpur,235,1.29,Delhivery,0.939,7.1
58317,WH_004,Agra,24.8,2.12,XpressBees,0.869,1.8
58318,WH_018,Jabalpur,62.6,3.09,Shadowfax,0.807,5.7
58319,WH_005,Bhiwandi,131.9,1.91,AmazonLogistics,0.928,14.3
58320,WH_010,Pimpri-Chinchwad,195,2.46,EcomExpress,0.943,9.9
58321,WH_020,Lucknow,126.1,3.13,XpressBees,0.942,12.9
58322,WH_005,Thane,359.2,2.02,EcomExpress,0.877,9.2
58323,WH_012,Chandigarh,44.6,1.81,Shadowfax,0.813,2.4
58324,WH_014,Amritsar,331.8,3.13,AmazonLogistics,0.933,12.1
58325,WH_019,Allahabad,157.6,3.2,XpressBees,0.894,7.4
58326,WH_018,Ghaziabad,180,2.09,EcomExpress,0.852,4.6
58327,WH_013,Visakhapatnam,113.6,3.16,XpressBees,0.839,10.3
58328,WH_015,Rajkot,180.4,2.85,BlueDart,0.953,5.9
58329,WH_011,Allahabad,178.4,2.22,AmazonLogistics,0.961,6.2
58330,WH_014,Vasai-Virar,215,1.6,Delhivery,0.874,6.8
58331,WH_011,Bhopal,128.4,1.58,EcomExpress,0.931,8.3
58332,WH_011,Vijayawada,184.6,2.49,AmazonLogistics,0.801,15.8
58333,WH_007,Agra,79.8,3.16,Shadowfax,0.921,12.3
58334,WH_014,Chennai,57.3,2.91,AmazonLogistics,0.787,3.6
58335,WH_008,Ranchi,250.3,1,Delhivery,0.797,15.1
58336,WH_005,Ahmedabad,138.7,1.83,DTDC,0.866,4.8
58337,WH_018,Agra,135.8,2.24,XpressBees,0.779,5.5
58338,WH_013,Nashik,172.2,1.91,Shadowfax,0.83,5.5
58339,WH_009,Chandigarh,109.7,3.33,DTDC,0.86,43.3
58340,WH_012,Nagpur,113.3,3.09,IndiaPost,0.885,3.3
58341,WH_003,Raipur,157.3,3.36,AmazonLogistics,0.887,6.3
58342,WH_020,Nagpur,99.4,3.72,Shadowfax,0.935,13.9
58343,WH_015,Gwalior,93.4,1.54,Shadowfax,0.897,44.1
58344,WH_019,Indore,101.4,2.07,Delhivery,0.955,4.8
58345,WH_014,Bhubaneswar,351.9,3.4,BlueDart,0.983,10.2
58346,WH_020,Patna,14.3,1.24,Shadowfax,0.983,4.5
58347,WH_018,Howrah,152.8,3.07,EcomExpress,0.854,16.3
58348,WH_008,Rajkot,93.5,3.17,EcomExpress,0.851,52.2
58349,WH_010,Indore,86.8,2.73,AmazonLogistics,0.908,39.8
58350,WH_012,Aligarh,67.3,2.19,IndiaPost,0.95,5.6
58351,WH_013,Mumbai,107.8,1.6,AmazonLogistics,0.822,7.1
58352,WH_019,Ludhiana,252.1,1,DTDC,0.913,14.5
58353,WH_006,Moradabad,392.1,1.47,XpressBees,0.813,16.9
58354,WH_013,Nagpur,203.5,3.62,EcomExpress,0.909,5.3
58355,WH_014,Jabalpur,60,3.77,EcomExpress,0.855,11.4
58356,WH_018,Mangalore,86.9,2.26,EcomExpress,0.946,4.2
58357,WH_019,Ludhiana,141.9,1.51,IndiaPost,0.837,4.2
58358,WH_012,Ahmedabad,496.2,2.99,AmazonLogistics,0.921,39.6
58359,WH_014,Vijayawada,113.6,0.94,IndiaPost,0.968,7
58360,WH_011,Kolkata,216.3,1.24,BlueDart,0.805,5.4
58361,WH_017,Srinagar,279.1,2.6,XpressBees,0.881,13.9
58362,WH_001,Delhi,150.4,3.39,AmazonLogistics,0.938,4.8
58363,WH_017,Ranchi,76.2,2.22,Delhivery,0.889,29.3
58364,WH_001,Thane,76,1.92,XpressBees,0.915,2.5
58365,WH_020,Bhiwandi,290.9,1.62,XpressBees,0.852,40.8
58366,WH_010,Hyderabad,29.1,3.8,XpressBees,0.916,4.1
58367,WH_001,Patna,112.7,1.16,EcomExpress,0.865,40.8
58368,WH_007,Nashik,72.5,2.84,Delhivery,0.868,20.6
58369,WH_002,Varanasi,161.4,1.95,Shadowfax,0.877,7.5
58370,WH_006,Delhi,106.8,2.51,XpressBees,0.889,17.4
58371,WH_004,Madurai,11,2.65,EcomExpress,0.935,7.6
58372,WH_019,Lucknow,452.6,2.7,Delhivery,0.868,26.4
58373,WH_017,Chennai,221.2,1.99,IndiaPost,0.946,7.1
58374,WH_015,Raipur,95,1,BlueDart,0.854,7.4
58375,WH_010,Nashik,197.9,1.73,XpressBees,0.981,13.1
58376,WH_007,Vijayawada,90,2.21,XpressBees,0.99,10.5
58377,WH_017,Varanasi,205,2.5,EcomExpress,0.806,11.4
58378,WH_012,Coimbatore,281.1,1.93,Shadowfax,0.794,17.9
58379,WH_003,Vijayawada,145.7,1.41,BlueDart,0.988,14.4
58380,WH_005,Hyderabad,209.6,2.49,DTDC,0.784,34.4
58381,WH_014,Rajkot,51,3.62,AmazonLogistics,0.963,5.5
58382,WH_006,Bhubaneswar,428.3,1.95,AmazonLogistics,0.838,21.4
58383,WH_007,Raipur,89.3,3.72,XpressBees,0.866,2.7
58384,WH_016,Surat,127.4,3.34,AmazonLogistics,0.908,15.8
58385,WH_002,Bhubaneswar,48.7,2.38,EcomExpress,0.907,13.7
58386,WH_020,Howrah,202.1,1.09,IndiaPost,0.827,5.1
58387,WH_014,Nagpur,160.5,1.32,EcomExpress,0.872,5.6
58388,WH_006,Coimbatore,64.9,3.82,XpressBees,0.842,20
58389,WH_014,Chennai,214.4,3.56,EcomExpress,0.817,23
58390,WH_001,Amritsar,277.4,1.39,IndiaPost,0.874,11.6
58391,WH_007,Bengaluru,48.9,1.65,BlueDart,0.82,5
58392,WH_017,Agra,240.3,3.14,EcomExpress,0.81,9
58393,WH_007,Moradabad,155.1,3.83,Delhivery,0.846,24.6
58394,WH_012,Hyderabad,32.1,3.12,BlueDart,0.855,0.9
58395,WH_017,Gwalior,116.9,3.65,AmazonLogistics,0.882,9.8
58396,WH_011,Patna,125.4,2.04,AmazonLogistics,0.823,9.8
58397,WH_007,Gwalior,58.2,2.65,XpressBees,0.903,18.3
58398,WH_009,Lucknow,194.1,2.59,BlueDart,0.85,15.9
58399,WH_016,Vadodara,100.5,1.1,AmazonLogistics,0.919,14.4
58400,WH_012,Raipur,51.3,3.02,XpressBees,0.981,20.8
58401,WH_009,Chandigarh,103.6,1.42,XpressBees,0.867,6.5
58402,WH_005,Jodhpur,48.9,2.03,BlueDart,0.907,18.3
58403,WH_014,Moradabad,211.7,2.78,Delhivery,0.884,15.5
58404,WH_007,Vadodara,154.5,1.81,XpressBees,0.689,20.8
58405,WH_006,Ahmedabad,170.2,1.9,XpressBees,0.975,13.8
58406,WH_015,Indore,76.9,2.8,EcomExpress,0.871,5.1
58407,WH_001,Patna,92.1,2.9,XpressBees,0.875,8.8
58408,WH_011,Ahmedabad,156.2,2.92,DTDC,0.909,19.6
58409,WH_007,Agra,609.4,1.7,Shadowfax,0.954,17.3
58410,WH_007,Chennai,103.6,3.49,Delhivery,0.933,4.7
58411,WH_011,Bhiwandi,198.5,2.5,AmazonLogistics,0.744,12.5
58412,WH_020,Jodhpur,154.6,1.9,XpressBees,0.976,7.4
58413,WH_011,Hyderabad,96.3,2.07,Delhivery,0.797,4.3
58414,WH_004,Ghaziabad,373.3,3.39,XpressBees,0.879,17.6
58415,WH_006,Ahmedabad,63.7,1.38,XpressBees,0.969,8.2
58416,WH_016,Lucknow,112.8,2.5,Delhivery,0.826,17.5
58417,WH_012,Madurai,139.1,2.18,Delhivery,0.907,12.7
58418,WH_016,Chennai,415.6,2.85,DTDC,0.824,11.1
58419,WH_006,Pimpri-Chinchwad,97.2,1.65,DTDC,0.86,2.9
58420,WH_011,Madurai,224.2,2.61,AmazonLogistics,0.785,14.1
58421,WH_017,Ahmedabad,321.8,3.69,Delhivery,0.849,24
58422,WH_015,Patna,239.3,0.99,IndiaPost,0.837,12.6
58423,WH_012,Bengaluru,436,2.76,DTDC,0.83,12.6
58424,WH_005,Allahabad,283.5,1.97,DTDC,0.881,7.3
58425,WH_018,Jaipur,189.1,3.12,BlueDart,0.792,8.8
58426,WH_004,Surat,192.8,3.76,DTDC,0.951,13.3
58427,WH_008,Agra,43.8,3.49,BlueDart,0.777,1.1
58428,WH_019,Srinagar,98.6,2.32,IndiaPost,0.812,3.5
58429,WH_019,Mumbai,149.3,1.85,XpressBees,0.861,10.6
