op_id,warehouse_id,date,avg_processing_time_hours,storage_cost_per_pallet_inr,workforce_available,shifts
23839,WH_018,7/31/2025,9.48,440.45,319,1
23840,WH_010,7/27/2025,8.49,469.25,188,3
23841,WH_002,5/29/2024,5.86,291.92,51,1
23842,WH_012,11/20/2024,9.48,491.93,345,2
23843,WH_018,2/10/2025,7.72,419.47,164,2
23844,WH_005,11/13/2024,9.05,329.24,273,2
23845,WH_008,9/3/2023,6.18,379.64,106,2
23846,WH_007,8/5/2024,9.53,360.63,224,2
23847,WH_014,2/20/2025,1,167.25,58,2
23848,WH_009,10/15/2023,5.33,419.73,354,2
23849,WH_010,1/27/2025,8.62,443.42,302,2
23850,WH_011,2/14/2023,5.26,382.29,39,3
23851,WH_008,9/23/2025,5.98,159.15,247,3
23852,WH_010,12/18/2023,6.92,133.74,337,2
23853,WH_004,7/21/2024,4.1,52.67,279,2
23854,WH_002,11/25/2024,5.96,123.72,41,2
23855,WH_009,5/15/2025,5.09,243.77,384,3
23856,WH_018,7/15/2023,7.4,56.99,249,3
23857,WH_013,6/6/2025,7.11,91.87,215,2
23858,WH_013,3/12/2023,8.93,382.28,68,2
23859,WH_019,7/4/2024,4.57,317.43,297,3
23860,WH_011,9/19/2025,5.35,237.16,278,2
23861,WH_020,11/5/2024,7.84,60.89,203,2
23862,WH_013,4/1/2025,3.73,224.01,185,2
23863,WH_006,9/26/2023,4.59,279.74,156,3
23864,WH_008,5/6/2023,6.16,213.1,129,1
23865,WH_001,7/23/2023,7.22,213.59,179,2
23866,WH_011,1/8/2023,5.62,232.56,256,3
23867,WH_009,7/3/2024,1.19,131.03,76,3
23868,WH_006,4/23/2024,9.02,318.37,59,3
23869,WH_007,7/12/2025,8.99,198.14,254,3
23870,WH_004,1/12/2024,8.65,334.93,116,2
23871,WH_004,9/27/2023,4.78,388.12,159,3
23872,WH_004,3/21/2025,7.55,459.9,76,1
23873,WH_002,6/12/2024,5.86,60.88,278,3
23874,WH_002,1/24/2023,6.41,298.54,361,3
23875,WH_001,9/6/2025,6.66,430.77,175,1
23876,WH_008,7/13/2024,10.67,359.73,366,2
23877,WH_006,8/12/2023,6.69,377.37,301,2
23878,WH_015,5/18/2023,2.98,271.47,257,3
23879,WH_009,12/18/2023,7.55,398.94,217,3
23880,WH_017,12/4/2023,7.38,119.86,102,2
23881,WH_008,4/30/2025,5.99,335.88,222,2
23882,WH_014,10/24/2024,1,191.79,380,2
23883,WH_012,7/4/2023,5.73,214.4,174,2
23884,WH_014,10/3/2023,5.47,362.77,355,2
23885,WH_005,2/5/2023,5.08,305.86,361,3
23886,WH_001,9/11/2023,4.49,254.97,231,2
23887,WH_005,1/14/2025,8.88,162.16,259,2
23888,WH_013,1/28/2025,5.77,319.93,314,2
23889,WH_002,12/12/2024,3.76,102.84,22,3
23890,WH_011,9/3/2023,4.2,123.96,231,3
23891,WH_002,6/5/2025,2.97,193.09,161,2
23892,WH_013,1/11/2025,10.23,190.25,145,2
23893,WH_017,2/21/2024,5.74,147.51,266,2
23894,WH_010,11/5/2024,6.33,477.46,276,2
23895,WH_013,9/7/2025,1.51,189.4,107,2
23896,WH_003,5/31/2023,8.39,352.98,293,2
23897,WH_020,7/23/2023,3.19,427.6,364,3
23898,WH_007,8/24/2025,5.77,256.22,316,3
23899,WH_018,1/23/2024,5.17,146.49,93,2
23900,WH_018,2/24/2024,6.18,194.25,73,2
23901,WH_019,12/30/2024,5.92,308.83,143,2
23902,WH_004,12/11/2023,5.47,307.05,35,2
23903,WH_013,4/16/2023,5.12,123.35,197,3
23904,WH_002,7/28/2024,8.23,468.17,100,2
23905,WH_018,6/1/2023,6.07,225.14,144,2
23906,WH_004,2/28/2023,4.7,245.67,349,2
23907,WH_018,11/25/2024,7.69,225,52,2
23908,WH_006,6/19/2023,5.87,403.55,64,2
23909,WH_011,12/10/2023,4.87,368.78,122,3
23910,WH_015,2/13/2025,7.44,175.86,219,2
23911,WH_015,3/25/2024,5.69,427.3,133,3
23912,WH_002,10/14/2024,6.68,61.16,213,1
23913,WH_017,12/7/2023,2.11,441.95,234,2
23914,WH_002,5/21/2024,9.14,321.87,332,2
23915,WH_008,3/31/2025,9.23,290.43,380,3
23916,WH_017,7/20/2023,10.96,176.72,271,2
23917,WH_010,7/29/2025,8.81,150.26,179,3
23918,WH_004,2/28/2024,6.46,221.03,226,3
23919,WH_020,4/18/2023,3.35,488.72,251,2
23920,WH_011,9/9/2023,7.04,151.18,330,2
23921,WH_004,9/28/2023,6.69,59.75,256,3
23922,WH_011,9/3/2023,4.49,297.2,120,2
23923,WH_016,2/14/2024,10.15,499.84,285,2
23924,WH_011,1/13/2023,6.41,436.24,23,2
23925,WH_010,3/29/2025,2.44,348.76,244,2
23926,WH_008,1/16/2025,8.52,227.46,324,2
23927,WH_004,5/6/2025,6.98,183.87,300,3
23928,WH_020,2/6/2024,4.57,492.14,196,2
23929,WH_007,3/18/2025,4.74,200.55,135,2
23930,WH_004,11/6/2024,6.19,68.09,153,1
23931,WH_002,8/29/2025,5.49,407.31,252,2
23932,WH_005,7/30/2024,6.23,272.07,79,2
23933,WH_011,6/29/2023,9.31,400.14,73,2
23934,WH_004,4/15/2023,3.61,374.81,81,1
23935,WH_015,9/6/2025,4.3,65.54,246,2
23936,WH_015,1/6/2023,6.22,435.93,263,2
23937,WH_020,7/15/2023,8.06,420.5,104,3
23938,WH_017,12/13/2023,6.71,274.77,57,3
23939,WH_013,7/16/2023,5.28,428.8,185,2
23940,WH_007,3/15/2025,3.07,161.22,189,3
23941,WH_013,5/16/2025,4.86,467.54,48,2
23942,WH_004,5/2/2024,4.75,428.78,110,2
23943,WH_016,3/1/2024,7.76,343.76,338,3
23944,WH_018,2/14/2024,6.42,379.3,246,2
23945,WH_020,8/6/2023,7.75,54.52,165,2
23946,WH_019,5/18/2025,4.69,109.13,126,3
23947,WH_001,5/20/2023,8.12,265.84,118,3
23948,WH_010,3/27/2024,4.24,359.7,205,1
23949,WH_010,6/17/2023,6.9,456.15,206,2
23950,WH_004,9/23/2023,7.28,320.3,394,2
23951,WH_009,11/4/2023,6.66,403.81,235,2
23952,WH_019,11/22/2023,1.85,262.9,276,1
23953,WH_014,5/28/2024,5.26,438.47,182,2
23954,WH_016,5/14/2025,4.26,169.97,275,1
23955,WH_019,1/2/2024,1,490.89,242,2
23956,WH_006,3/14/2023,6.81,241.89,198,2
23957,WH_004,3/31/2025,9.22,134.96,349,1
23958,WH_016,2/3/2024,6.58,188.53,93,3
23959,WH_015,11/5/2023,4.3,429.81,157,1
23960,WH_009,5/29/2024,3.57,365.07,69,3
23961,WH_001,12/15/2024,2.54,222.84,285,3
23962,WH_019,7/21/2023,5.83,182.65,142,2
23963,WH_013,8/18/2023,2.93,425.43,245,2
23964,WH_018,10/24/2024,4.14,480.58,350,2
23965,WH_006,4/28/2024,7.24,181.89,337,2
23966,WH_003,3/25/2024,5.96,408.35,287,3
23967,WH_003,3/6/2024,5.2,268.84,257,2
23968,WH_002,6/27/2025,4.39,461.79,112,2
23969,WH_019,10/27/2023,4.51,176.89,271,2
23970,WH_003,6/4/2024,6.39,481.65,369,2
23971,WH_003,12/3/2024,2.91,276.3,250,2
23972,WH_003,12/7/2024,4.15,206.28,202,2
23973,WH_004,7/5/2023,4.64,354.85,169,3
23974,WH_003,2/22/2023,3.57,72.11,253,3
23975,WH_015,3/25/2024,1,494.1,130,3
23976,WH_017,5/14/2023,6.24,327.46,225,2
23977,WH_016,4/1/2024,5.76,343.39,305,3
23978,WH_004,12/1/2023,6.69,416.15,64,3
23979,WH_014,11/29/2024,6.54,202.63,167,3
23980,WH_020,4/21/2025,5.49,69.35,157,3
23981,WH_007,9/22/2025,6.56,154.72,170,2
23982,WH_001,8/17/2024,6.83,86.14,196,1
23983,WH_018,2/24/2023,9.03,119.28,337,2
23984,WH_005,1/18/2023,7.7,282.18,163,2
23985,WH_008,4/11/2025,5.38,159.72,49,2
23986,WH_017,4/8/2023,6.32,164.52,298,2
23987,WH_001,8/3/2024,4.75,175.5,132,3
23988,WH_004,4/9/2024,8.34,224.47,270,2
23989,WH_007,11/19/2023,7.76,359.2,295,3
23990,WH_008,6/2/2023,5.58,172.37,147,2
23991,WH_018,12/29/2024,10.25,353.75,106,2
23992,WH_016,4/24/2024,7.66,239.7,119,1
23993,WH_003,5/30/2023,6.16,215.05,85,2
23994,WH_011,3/30/2023,7.04,471.91,372,3
23995,WH_010,6/15/2025,6.63,411.08,240,2
23996,WH_019,2/4/2024,5.77,251.34,309,3
23997,WH_004,9/19/2023,6.58,90.53,381,3
23998,WH_005,2/18/2025,6.25,395.87,129,3
23999,WH_011,5/3/2025,4.1,333.14,228,2
24000,WH_019,2/7/2023,1,372.9,22,3
24001,WH_002,6/23/2023,8.13,136.78,393,2
24002,WH_003,7/12/2023,1.9,314.62,357,2
24003,WH_013,10/26/2023,7.64,439.28,101,2
24004,WH_018,11/29/2023,2.68,373.67,252,3
24005,WH_010,9/18/2023,7.4,367.77,179,2
24006,WH_005,5/24/2025,2.76,330.13,371,2
24007,WH_011,9/10/2023,6.86,296.37,350,2
24008,WH_014,2/6/2023,6.72,102.13,389,1
24009,WH_005,12/2/2024,9.2,116.8,78,2
24010,WH_004,3/21/2024,2.41,440.41,198,2
24011,WH_018,8/22/2024,6.38,153.31,68,2
24012,WH_006,3/19/2024,7.48,152.33,193,3
24013,WH_016,10/23/2023,6.51,356.18,398,3
24014,WH_014,4/8/2025,6.29,133.49,246,2
24015,WH_007,9/22/2023,6.93,255.95,175,2
24016,WH_014,6/25/2024,4.15,57.29,190,2
24017,WH_009,1/18/2023,3.02,167.64,156,2
24018,WH_001,11/24/2024,6.41,441.5,146,1
24019,WH_007,8/23/2024,8.62,207.22,214,3
24020,WH_003,3/28/2023,5.88,490.97,198,3
24021,WH_011,5/10/2023,5.62,216.45,369,2
24022,WH_006,4/24/2023,6.5,294.45,320,3
24023,WH_006,4/14/2024,5.05,160.48,75,3
24024,WH_013,12/1/2023,8.73,418.13,179,3
24025,WH_009,4/25/2024,4.13,359.14,87,2
24026,WH_011,3/1/2024,2.29,427.19,360,2
24027,WH_015,7/10/2023,7.52,162.55,390,2
24028,WH_014,2/1/2025,7.85,337.96,150,1
24029,WH_010,6/6/2023,1.84,74.52,323,2
24030,WH_001,1/23/2025,7.19,416.79,132,2
24031,WH_005,9/22/2025,7.79,477.81,46,3
24032,WH_011,8/25/2025,7.31,317.71,183,2
24033,WH_007,1/5/2024,6.98,250.1,71,3
24034,WH_008,1/13/2023,4.78,166.22,292,2
24035,WH_015,9/18/2023,5.69,63.54,394,2
24036,WH_013,5/7/2024,5.41,358.13,69,2
24037,WH_012,10/23/2024,6.04,497.2,218,2
24038,WH_010,5/2/2023,5.55,336.92,181,3
24039,WH_018,3/31/2023,5.37,156.81,135,3
24040,WH_001,7/10/2025,8.38,394,277,3
24041,WH_011,3/5/2023,3.86,389.23,197,3
24042,WH_018,4/19/2023,9.29,234.18,345,3
24043,WH_006,11/26/2023,7.42,223.42,270,3
24044,WH_015,12/8/2024,10.99,118.74,138,3
24045,WH_004,10/24/2024,6.3,328.28,301,2
24046,WH_001,6/13/2025,9.58,353.87,355,3
24047,WH_002,9/17/2025,6.19,286.02,248,2
24048,WH_012,7/28/2025,4.87,425.28,144,2
24049,WH_013,2/6/2025,7.25,101.58,101,2
24050,WH_002,2/14/2025,5.54,133.44,249,2
24051,WH_005,10/3/2024,6.18,175.07,156,2
24052,WH_015,8/16/2025,5.57,341.01,309,2
24053,WH_015,4/10/2024,5.27,107.69,166,2
24054,WH_005,8/27/2024,5.11,192.44,149,2
24055,WH_020,1/14/2023,8.38,135.32,22,2
24056,WH_018,4/18/2025,8.83,112.97,81,2
24057,WH_007,10/22/2024,6.73,155.16,305,2
24058,WH_012,8/25/2023,6.89,154.72,344,2
24059,WH_011,11/4/2024,4.42,404.86,92,3
24060,WH_009,8/21/2023,6.35,115.85,264,2
24061,WH_003,7/13/2024,7.19,445.06,310,2
24062,WH_010,4/18/2025,4.8,125.17,87,2
24063,WH_014,5/17/2025,8.98,132.74,160,3
24064,WH_009,12/18/2023,7.89,147.79,245,2
24065,WH_020,3/11/2023,5.17,355.92,96,2
24066,WH_014,3/20/2024,5.12,156.33,309,3
24067,WH_008,3/3/2024,7.08,484.26,192,2
24068,WH_020,6/9/2023,5.69,354.97,323,2
24069,WH_004,7/20/2024,4.27,164.54,71,3
24070,WH_006,2/11/2024,2.39,76.01,75,2
24071,WH_001,8/2/2023,8.09,324.95,191,2
24072,WH_004,12/6/2023,4.17,134.41,268,2
24073,WH_006,7/3/2025,6.03,497.52,271,3
24074,WH_003,1/15/2024,2.69,168.58,147,2
24075,WH_004,8/3/2024,4.57,69.45,292,1
24076,WH_009,4/27/2025,5.93,412.11,65,2
24077,WH_013,10/29/2024,4.7,112.29,158,2
24078,WH_016,8/4/2023,5.84,80.89,359,2
24079,WH_006,9/4/2023,7.16,94.7,330,2
24080,WH_019,6/30/2023,4.05,425.91,230,2
24081,WH_004,7/14/2025,5.7,258.16,399,2
24082,WH_001,2/18/2024,6.34,477.74,371,2
24083,WH_008,8/9/2023,9.2,483.63,324,3
24084,WH_004,6/27/2025,4.21,185.2,34,3
24085,WH_009,4/18/2024,7,324.72,29,2
24086,WH_005,1/5/2023,11.03,385.27,147,3
24087,WH_013,6/9/2025,4.35,352.08,363,3
24088,WH_008,10/30/2024,5.29,176.03,41,1
24089,WH_012,2/14/2023,8.28,233.18,378,2
24090,WH_020,2/16/2023,8.22,135.95,25,2
24091,WH_008,6/24/2023,9.74,356.68,249,2
24092,WH_020,1/28/2024,5.26,240.43,29,1
24093,WH_005,12/8/2024,5.86,403.47,20,2
24094,WH_003,2/16/2025,6.65,273.57,34,3
24095,WH_018,1/2/2025,5.67,386.21,391,2
24096,WH_019,1/16/2023,8.26,358.12,328,3
24097,WH_004,4/21/2024,4.95,62.51,342,1
24098,WH_003,5/1/2024,5.35,176.67,314,3
24099,WH_019,4/17/2023,7.12,260.42,87,2
24100,WH_019,5/1/2023,4.71,127.09,312,3
24101,WH_012,4/22/2023,3.32,194.84,140,2
24102,WH_001,8/27/2024,6.81,175.49,80,3
24103,WH_015,1/10/2024,2.82,65.09,33,3
24104,WH_008,9/16/2023,3.08,156.4,164,2
24105,WH_015,4/13/2024,7.55,131.59,178,3
24106,WH_009,9/24/2025,6.94,104.93,383,2
24107,WH_007,8/13/2024,2.13,120.66,304,2
24108,WH_013,11/14/2024,6.47,130.93,386,2
24109,WH_019,1/20/2023,4.93,116.75,29,2
24110,WH_004,4/10/2025,5.58,150.11,372,2
24111,WH_020,6/14/2024,9.21,325.58,370,3
24112,WH_004,7/10/2023,5.86,416.22,376,3
24113,WH_017,6/18/2025,3.9,90.85,156,2
24114,WH_013,1/23/2024,4.92,54.22,32,3
24115,WH_013,2/28/2024,7.22,216.52,245,3
24116,WH_019,3/26/2024,5.78,89.29,304,2
24117,WH_016,4/18/2024,3.1,145.16,213,1
24118,WH_002,5/7/2024,4.79,456.5,270,2
24119,WH_001,11/5/2024,9.33,480.46,235,2
24120,WH_019,2/15/2023,5.25,98.54,71,2
24121,WH_011,3/7/2023,11.01,389.92,258,2
24122,WH_001,8/10/2023,5.23,477.77,122,2
24123,WH_011,7/21/2024,4.39,185.51,139,2
24124,WH_010,4/14/2025,6.68,403.83,361,2
24125,WH_007,9/23/2025,6.98,195.54,296,3
24126,WH_005,5/8/2023,4.12,156.94,265,1
24127,WH_006,6/8/2023,6.19,353.41,112,1
24128,WH_012,8/20/2024,9.64,202.6,233,3
24129,WH_005,4/7/2025,6.47,179.55,168,2
24130,WH_007,6/26/2025,3.87,399.32,364,2
24131,WH_017,4/5/2025,1,451.43,235,3
24132,WH_011,1/17/2024,5.5,180.58,186,1
24133,WH_020,4/1/2024,7.02,221.85,360,2
24134,WH_009,4/8/2025,7.17,253.45,280,2
24135,WH_001,2/28/2025,4.2,322.43,253,1
24136,WH_008,8/8/2023,7.96,214.78,323,2
24137,WH_017,11/19/2023,5.28,250.17,308,2
24138,WH_001,2/22/2023,6.21,442.1,356,1
24139,WH_002,6/20/2024,5.96,480.21,177,1
24140,WH_015,2/8/2024,7.57,392.41,274,3
24141,WH_003,9/10/2025,2.06,50.08,119,2
24142,WH_013,10/4/2023,3.71,109.56,208,1
24143,WH_003,9/21/2023,6.56,128.12,55,2
24144,WH_010,10/10/2023,7.61,115.25,360,2
24145,WH_005,1/17/2025,6.37,262.2,66,2
24146,WH_014,4/4/2025,7.37,397.78,177,1
24147,WH_009,2/18/2024,5.24,239.8,257,1
24148,WH_004,3/11/2023,6.96,53.69,119,2
24149,WH_012,11/11/2024,9.77,71.38,332,3
24150,WH_017,4/15/2024,5.11,109.13,321,2
24151,WH_011,1/21/2023,4.53,151.65,87,2
24152,WH_004,6/15/2025,6.84,383.63,302,2
24153,WH_012,10/6/2024,5.84,391.13,64,2
24154,WH_002,4/3/2023,7.35,432.67,351,2
24155,WH_019,1/17/2024,7.15,112.9,335,2
24156,WH_005,1/23/2025,5.91,122.7,383,2
24157,WH_005,9/27/2025,7.29,352.44,93,2
24158,WH_015,8/28/2023,4.82,420.25,340,1
24159,WH_004,10/11/2023,2.39,198.51,153,3
24160,WH_019,10/25/2023,5.01,152.33,29,2
24161,WH_002,8/5/2024,4.61,93.71,190,2
24162,WH_019,2/9/2025,4.96,311.35,340,1
24163,WH_014,1/26/2024,3.75,254.55,166,2
24164,WH_020,3/30/2025,6.26,401.4,32,2
24165,WH_005,7/17/2023,6.39,469.59,23,3
24166,WH_011,9/5/2023,8.99,453.07,137,3
24167,WH_009,3/10/2024,5.33,257.71,197,3
24168,WH_002,8/26/2024,4.3,327.27,69,3
24169,WH_008,2/17/2023,3.62,55.59,136,1
24170,WH_004,12/6/2024,5.48,340.05,286,2
24171,WH_003,9/12/2025,5.77,378.22,295,2
24172,WH_017,6/11/2024,1.44,233.56,209,2
24173,WH_009,10/9/2024,2.99,480.07,295,3
24174,WH_017,2/8/2024,3.5,365.99,51,2
24175,WH_010,12/24/2023,4.85,433.3,398,2
24176,WH_004,6/13/2025,6.7,302.9,188,2
24177,WH_012,4/1/2025,5.2,139.38,276,3
24178,WH_002,9/10/2024,8.61,277.72,220,1
24179,WH_019,11/24/2024,4.71,141.21,76,3
24180,WH_018,6/30/2025,3.87,139.77,384,2
24181,WH_003,10/24/2023,6.42,195.67,223,3
24182,WH_014,10/4/2024,6.89,291.11,274,2
24183,WH_009,1/1/2023,6,93.75,236,3
24184,WH_005,2/17/2025,5.02,324.66,313,2
24185,WH_013,10/10/2023,7.46,178.98,276,1
24186,WH_003,5/7/2025,7.3,194.55,300,3
24187,WH_020,12/10/2023,4.39,432.57,175,3
24188,WH_003,9/2/2024,5.57,392.91,87,2
24189,WH_020,4/29/2024,4.72,294.12,61,3
24190,WH_016,11/20/2024,6.2,390.82,219,2
24191,WH_020,11/7/2023,5.62,127.67,279,2
24192,WH_016,3/3/2023,3.4,75.96,127,2
24193,WH_003,4/17/2025,3.78,143.22,47,2
24194,WH_006,3/15/2023,7.14,84.11,200,3
24195,WH_010,9/29/2024,4.93,275.93,341,2
24196,WH_007,8/23/2024,8.1,128.24,394,3
24197,WH_003,4/16/2023,5.52,422.03,227,2
24198,WH_018,6/11/2024,6.58,206.47,369,1
24199,WH_020,6/7/2023,2.81,406.99,155,2
24200,WH_014,6/12/2023,7.57,77.64,285,3
24201,WH_016,7/15/2025,6.31,302.48,169,2
24202,WH_003,8/23/2023,3.26,188.31,72,2
24203,WH_001,6/25/2023,4.94,360.23,263,2
24204,WH_005,11/12/2024,8.01,236.95,207,2
24205,WH_013,11/15/2023,7.77,365.05,24,2
24206,WH_003,1/5/2023,4.32,393.11,31,3
24207,WH_012,10/29/2023,4.38,385.17,368,1
24208,WH_011,12/5/2024,1,446.72,57,2
24209,WH_007,6/29/2024,8.14,215.09,113,3
24210,WH_013,8/3/2025,6.73,493.32,86,2
24211,WH_020,4/23/2023,6.28,260.5,50,2
24212,WH_013,4/4/2024,1.3,351.95,55,2
24213,WH_006,6/6/2025,4.23,289.39,122,2
24214,WH_002,11/25/2024,6.28,354.06,240,2
24215,WH_016,8/1/2024,7.36,455.04,291,3
24216,WH_013,6/26/2023,6.11,206.33,352,2
24217,WH_002,6/19/2023,3.97,390.12,96,2
24218,WH_010,9/4/2025,7.41,468.6,181,3
24219,WH_001,10/20/2023,6.64,341.17,55,2
24220,WH_008,10/21/2024,5.4,174.05,338,2
24221,WH_011,1/4/2025,3.92,357.13,352,3
24222,WH_002,9/4/2023,5.52,346.38,173,2
24223,WH_007,1/13/2024,5.97,312.69,107,3
24224,WH_009,2/12/2024,6.75,179.75,164,2
24225,WH_013,3/7/2025,5.49,54.92,181,2
24226,WH_017,2/17/2023,2.55,298.08,277,3
24227,WH_002,1/8/2023,6.47,286.44,125,3
24228,WH_014,1/17/2023,7.35,384.5,171,2
24229,WH_003,2/5/2024,5.87,479.05,73,2
24230,WH_012,12/5/2023,6.51,440.6,173,3
24231,WH_019,10/3/2024,8.32,69.33,80,2
24232,WH_002,11/6/2023,8.48,291.57,154,2
24233,WH_007,7/6/2023,3.88,346.3,231,2
24234,WH_019,10/24/2023,5.31,237.08,42,2
24235,WH_016,5/7/2025,5.37,89.79,22,3
24236,WH_019,11/2/2024,6.37,296.76,305,2
24237,WH_006,6/30/2025,7,94.97,160,2
24238,WH_007,3/25/2024,6.2,224.18,379,1
24239,WH_014,4/15/2024,7.76,62.45,323,2
24240,WH_003,6/6/2025,2.66,150.15,376,2
24241,WH_008,6/21/2024,8.52,490.27,294,3
24242,WH_013,1/22/2024,3.43,96.19,370,2
24243,WH_006,12/27/2023,4.85,316.07,74,2
24244,WH_002,3/2/2023,6.33,111.67,191,2
24245,WH_007,4/20/2024,8.41,452.13,350,3
24246,WH_009,6/23/2025,3.77,348.46,176,1
24247,WH_015,11/19/2023,6.55,211.49,122,2
24248,WH_018,6/8/2025,4.28,150.26,383,1
24249,WH_019,10/30/2024,7.47,200.72,241,2
24250,WH_015,3/14/2025,8.1,244.85,281,3
24251,WH_009,12/25/2023,7.02,342.31,291,2
24252,WH_006,2/21/2025,8.38,345.25,191,2
24253,WH_004,11/4/2023,9.46,385.15,69,3
24254,WH_011,4/19/2024,5.4,98.89,187,3
24255,WH_001,2/21/2023,1.18,376.3,119,2
24256,WH_010,11/15/2023,7.31,116.65,202,2
24257,WH_018,9/16/2023,4.94,100.35,64,2
24258,WH_011,8/3/2025,4.6,314.4,24,1
24259,WH_020,3/20/2025,8.82,277.71,397,3
24260,WH_015,6/15/2025,4.89,429.03,210,3
24261,WH_004,5/22/2025,3.24,434.94,214,2
24262,WH_011,7/27/2024,8.27,291.22,250,2
24263,WH_004,1/24/2025,8.01,186.38,114,2
24264,WH_011,4/15/2024,1.48,141.34,384,2
24265,WH_013,6/19/2025,5.86,99.27,283,2
24266,WH_017,5/24/2025,7.73,339.22,33,2
24267,WH_006,10/27/2024,9.08,252.38,190,2
24268,WH_014,10/22/2023,6.63,60.18,85,3
24269,WH_001,9/10/2025,3.24,377.98,90,3
24270,WH_008,3/8/2024,6.51,267.55,202,2
24271,WH_005,11/5/2024,4.17,489.26,221,2
24272,WH_018,10/30/2024,3.38,167.37,307,2
24273,WH_014,11/7/2024,3.85,295.96,241,2
24274,WH_011,1/25/2023,5.65,316.25,206,2
24275,WH_020,4/4/2023,6.03,469.55,160,2
24276,WH_006,11/12/2023,10.37,356.03,270,3
24277,WH_007,7/6/2023,8.88,145.57,176,2
24278,WH_013,8/31/2025,6.64,472.33,149,3
24279,WH_016,6/15/2025,6.53,147.43,56,2
24280,WH_011,1/28/2025,2.39,58,214,2
24281,WH_015,8/1/2023,6.59,208.31,208,2
24282,WH_012,5/19/2024,4.02,98.21,292,2
24283,WH_007,1/19/2023,5.77,86.39,71,2
24284,WH_006,4/27/2025,4.21,81.76,202,3
24285,WH_018,8/13/2024,4.98,464.75,304,2
24286,WH_001,11/18/2024,10.28,95.35,46,2
24287,WH_001,5/23/2024,10.46,177.4,114,3
24288,WH_011,5/23/2025,7.68,133.48,23,2
24289,WH_007,7/28/2024,5.69,278.56,333,3
24290,WH_013,7/22/2025,6.23,55.05,107,1
24291,WH_020,10/20/2023,5.25,451.49,234,3
24292,WH_003,3/15/2023,6.91,83.57,200,1
24293,WH_007,1/18/2025,5.16,315.79,111,2
24294,WH_005,6/15/2025,4.63,71.72,310,3
24295,WH_015,9/14/2024,7.69,299.84,50,3
24296,WH_011,7/9/2023,8.87,182.42,348,3
24297,WH_015,1/29/2024,4.87,327.18,215,2
24298,WH_011,1/16/2025,6.98,446.66,82,3
24299,WH_003,1/17/2024,3.87,131.54,194,3
24300,WH_008,10/24/2024,4.96,300.51,274,2
24301,WH_016,5/5/2024,9.5,336.05,152,2
24302,WH_008,4/30/2024,3.94,158.66,47,2
24303,WH_008,11/22/2024,6.75,239.31,159,2
24304,WH_019,12/16/2024,7.09,447.48,327,2
24305,WH_003,3/3/2025,2.9,330.49,137,2
24306,WH_001,6/24/2023,9.46,380.95,206,2
24307,WH_013,2/5/2023,1.16,285.63,20,3
24308,WH_018,7/21/2024,4.25,460.9,331,2
24309,WH_005,4/2/2023,7.09,137.7,187,3
24310,WH_009,4/22/2024,6.92,356.39,274,2
24311,WH_017,10/6/2024,6.64,408.74,236,2
24312,WH_007,11/24/2023,7.76,248.91,171,3
24313,WH_010,9/7/2024,5.85,236.34,313,2
24314,WH_005,2/20/2025,7.96,441.63,30,2
24315,WH_018,5/30/2024,6.64,207.22,217,2
24316,WH_001,10/12/2023,8.77,185.89,267,2
24317,WH_005,3/17/2025,6.98,120.77,384,2
24318,WH_012,2/7/2023,2.51,52.42,119,3
24319,WH_018,7/31/2023,6.73,218.79,399,3
24320,WH_019,5/6/2024,5.73,341.18,291,2
24321,WH_004,8/1/2024,5.93,152.19,70,3
24322,WH_013,5/6/2025,5.05,231.14,343,3
24323,WH_017,4/5/2024,6.66,292.36,249,3
24324,WH_004,3/2/2024,5.64,466.67,379,1
24325,WH_014,9/14/2023,4.38,64.31,90,2
24326,WH_014,3/10/2023,7.5,365.21,43,1
24327,WH_015,1/15/2023,6.25,208.43,226,3
24328,WH_007,8/10/2024,8.7,243.91,298,3
24329,WH_009,4/4/2024,4.29,490.97,301,2
24330,WH_003,5/30/2025,5.89,370.73,128,2
24331,WH_020,1/19/2023,11.11,473.77,219,2
24332,WH_019,4/10/2025,5,288.74,356,2
24333,WH_020,1/8/2025,9.12,223.98,267,3
24334,WH_018,11/18/2023,5.95,262.68,132,3
24335,WH_005,2/19/2024,6.03,392.72,376,2
24336,WH_012,3/22/2023,5.07,164.81,289,2
24337,WH_005,5/22/2025,4.93,345.08,275,2
24338,WH_015,8/27/2025,7.7,478.36,109,2
24339,WH_010,7/31/2023,6.22,452.56,118,3
24340,WH_001,11/24/2023,7.41,51.02,178,1
24341,WH_002,9/9/2025,5.66,109.87,243,2
24342,WH_003,4/20/2025,4.92,240.8,97,1
24343,WH_009,2/11/2023,7.66,400.24,230,2
24344,WH_015,12/21/2024,5.08,386.59,355,2
24345,WH_016,2/24/2023,6.04,63.61,140,2
24346,WH_016,6/20/2024,5.27,264.46,158,1
24347,WH_019,9/10/2025,3.35,219.83,175,2
24348,WH_015,4/13/2025,5.07,251.74,98,2
24349,WH_010,10/28/2024,5.84,458.99,45,3
24350,WH_002,8/10/2024,4.89,196.21,361,2
24351,WH_017,1/12/2025,4.65,263.5,129,2
24352,WH_016,10/24/2024,6.76,88.66,59,1
24353,WH_020,10/21/2023,5.1,273.17,31,2
24354,WH_014,11/10/2023,4.3,69.58,337,2
24355,WH_016,7/3/2023,8.94,247.43,290,2
