transport_id,warehouse_id,city,distance_km,fuel_cost_per_km_inr,courier_partner,courier_on_time_rate,estimated_transit_hours
42646,WH_014,Indore,64.4,1.24,IndiaPost,0.897,6.2
42647,WH_015,Dhanbad,361.6,2.38,XpressBees,0.931,27.1
42648,WH_014,Jodhpur,51,1.21,XpressBees,0.801,1.4
42649,WH_020,Ghaziabad,452.2,1.38,Shadowfax,0.911,20.7
42650,WH_007,Dhanbad,87.5,3.34,Shadowfax,0.833,30.2
42651,WH_014,Jodhpur,291.2,1.65,DTDC,0.908,9.1
42652,WH_003,Ludhiana,453.4,3.33,AmazonLogistics,0.851,13.8
42653,WH_006,Lucknow,171,3.79,DTDC,0.803,5.5
42654,WH_003,Aligarh,204.8,2.48,XpressBees,0.837,36.7
42655,WH_009,Kanpur,45.5,2.47,BlueDart,0.99,15.6
42656,WH_001,Bhiwandi,161.5,1.96,Shadowfax,0.948,24.1
42657,WH_001,Lucknow,251.6,1.86,IndiaPost,0.84,10.1
42658,WH_014,Jabalpur,207.7,1.78,BlueDart,0.882,10.4
42659,WH_003,Patna,184,3.9,BlueDart,0.949,4.7
42660,WH_016,Lucknow,91.7,3.45,Shadowfax,0.926,5.1
42661,WH_003,Meerut,152.1,1.85,Delhivery,0.856,6.4
42662,WH_003,Nagpur,132.9,3.76,Delhivery,0.917,14.6
42663,WH_019,Jodhpur,28.8,1.57,XpressBees,0.854,4.7
42664,WH_002,Dhanbad,181.3,3.56,Delhivery,0.968,17
42665,WH_004,Chandigarh,28.9,1.46,BlueDart,0.822,3.9
42666,WH_013,Kanpur,77.3,1.19,Delhivery,0.99,13.4
42667,WH_008,Jodhpur,373.4,1.25,IndiaPost,0.763,12.3
42668,WH_007,Vasai-Virar,58.4,2.56,XpressBees,0.838,3
42669,WH_020,Indore,179,1.05,IndiaPost,0.892,27.7
42670,WH_012,Jaipur,56.8,2.7,DTDC,0.93,10
42671,WH_001,Dhanbad,192.3,2.12,Delhivery,0.837,10.6
42672,WH_004,Ahmedabad,204.1,1.78,DTDC,0.882,25.1
42673,WH_012,Bengaluru,89.8,3.03,BlueDart,0.99,12.3
42674,WH_010,Agra,162.6,2.52,DTDC,0.797,13.8
42675,WH_017,Delhi,87.7,1.16,IndiaPost,0.984,3.6
42676,WH_012,Surat,127.9,3.03,AmazonLogistics,0.915,10.3
42677,WH_005,Ranchi,58,3.12,XpressBees,0.975,7.5
42678,WH_018,Surat,127.2,3.3,IndiaPost,0.918,4.3
42679,WH_003,Vadodara,557.1,1.82,Shadowfax,0.808,16.6
42680,WH_007,Amritsar,35,1.63,AmazonLogistics,0.867,10.5
42681,WH_016,Vijayawada,36.8,1.43,IndiaPost,0.886,7.3
42682,WH_003,Coimbatore,211.2,3.66,Delhivery,0.869,7.4
42683,WH_001,Ranchi,236.4,2.09,Shadowfax,0.847,8.3
42684,WH_005,Ludhiana,43,2.73,EcomExpress,0.886,3.5
42685,WH_004,Varanasi,7.6,2.15,EcomExpress,0.99,10.9
42686,WH_012,Jaipur,161.8,3.58,EcomExpress,0.8,15.8
42687,WH_018,Patna,174.8,3.08,EcomExpress,0.894,9.2
42688,WH_010,Patna,240.4,1.62,IndiaPost,0.949,6.7
42689,WH_004,Surat,57.8,2.34,Shadowfax,0.789,2.7
42690,WH_011,Surat,129.1,3.29,DTDC,0.892,20.8
42691,WH_007,Dhanbad,262,1.87,XpressBees,0.99,12.2
42692,WH_019,Varanasi,170.3,3.3,IndiaPost,0.99,18.1
42693,WH_012,Ludhiana,260.2,3.45,BlueDart,0.981,15.5
42694,WH_004,Kanpur,66.4,1.4,Delhivery,0.82,2.8
42695,WH_018,Ranchi,91,3.83,DTDC,0.79,7.2
42696,WH_020,Dhanbad,149.9,2.9,AmazonLogistics,0.908,19.3
42697,WH_018,Aligarh,133.4,1.27,BlueDart,0.924,14.1
42698,WH_006,Indore,457.8,2.95,Delhivery,0.847,26
42699,WH_008,Chandigarh,58.8,3.88,XpressBees,0.827,16.8
42700,WH_014,Jaipur,143.5,3.62,IndiaPost,0.929,3.7
42701,WH_020,Bhopal,114.5,3.72,XpressBees,0.897,3.8
42702,WH_013,Aligarh,212.3,1.35,AmazonLogistics,0.916,14.5
42703,WH_014,Bhopal,325.5,1.39,BlueDart,0.9,8.7
42704,WH_001,Faridabad,78.3,2.86,Shadowfax,0.886,6.8
42705,WH_018,Coimbatore,9,2.67,IndiaPost,0.881,18.7
42706,WH_004,Howrah,48.7,2.98,XpressBees,0.97,3.6
42707,WH_002,Varanasi,141.5,3.06,Shadowfax,0.883,6.4
42708,WH_006,Hyderabad,123.8,2.46,IndiaPost,0.854,3.4
42709,WH_003,Moradabad,53.8,2.02,DTDC,0.85,5.9
42710,WH_011,Bhiwandi,109.9,2.13,BlueDart,0.913,13.9
42711,WH_003,Vijayawada,66.2,1.25,XpressBees,0.99,6.1
42712,WH_011,Jaipur,72.7,1.94,DTDC,0.882,3.3
42713,WH_006,Vasai-Virar,322.8,3.61,Delhivery,0.828,10
42714,WH_008,Faridabad,190.8,1.2,AmazonLogistics,0.816,6.2
42715,WH_002,Chandigarh,141.7,0.98,EcomExpress,0.783,14
42716,WH_020,Meerut,156.3,2.01,EcomExpress,0.794,4.9
42717,WH_016,Dhanbad,118,1.56,BlueDart,0.855,5
42718,WH_006,Pune,70.6,2.63,Delhivery,0.869,4.5
42719,WH_011,Srinagar,76.3,2.06,IndiaPost,0.856,7.6
42720,WH_004,Gurugram,70.9,1.87,XpressBees,0.857,11.6
42721,WH_007,Faridabad,106.3,1.37,IndiaPost,0.874,23.8
42722,WH_008,Nagpur,330.3,3.8,BlueDart,0.854,18.1
42723,WH_004,Bengaluru,117.3,3.35,DTDC,0.869,3.4
42724,WH_020,Ghaziabad,403.3,2.86,Shadowfax,0.92,14.8
42725,WH_018,Amritsar,73.2,2.8,Delhivery,0.853,4.2
42726,WH_012,Indore,67.8,2.89,Delhivery,0.902,6.7
42727,WH_009,Vadodara,198,2.71,BlueDart,0.868,13.1
42728,WH_012,Hyderabad,163.4,1.03,AmazonLogistics,0.864,6.1
42729,WH_009,Ahmedabad,231,1.76,BlueDart,0.911,24.5
42730,WH_010,Indore,130.6,2.11,DTDC,0.89,7.5
42731,WH_020,Chennai,352.9,2.5,DTDC,0.913,16.9
42732,WH_018,Visakhapatnam,54,0.93,EcomExpress,0.872,11.1
42733,WH_018,Srinagar,90.9,2.81,Shadowfax,0.801,2.4
42734,WH_013,Visakhapatnam,151.2,1.95,IndiaPost,0.876,6.3
42735,WH_007,Surat,354.5,1.31,AmazonLogistics,0.824,9.6
42736,WH_008,Patna,179.2,1.55,BlueDart,0.952,4.7
42737,WH_013,Gurugram,76.2,1.47,AmazonLogistics,0.928,3.4
42738,WH_010,Amritsar,371.2,1.93,Delhivery,0.871,12.8
42739,WH_017,Kanpur,273.5,1.33,AmazonLogistics,0.88,9.8
42740,WH_020,Hyderabad,157.3,2.27,DTDC,0.912,11.7
42741,WH_011,Rajkot,24.3,1.28,IndiaPost,0.779,3.5
42742,WH_009,Vijayawada,19.8,2.09,EcomExpress,0.83,8.1
42743,WH_003,Ahmedabad,83.2,2.68,BlueDart,0.923,15.5
42744,WH_007,Aligarh,52.3,2.95,Shadowfax,0.953,17.1
42745,WH_008,Vadodara,94.2,1.92,Delhivery,0.837,23.9
42746,WH_002,Lucknow,89.7,3.48,IndiaPost,0.799,8.5
42747,WH_012,Ranchi,151.1,2.93,EcomExpress,0.937,6.5
42748,WH_019,Raipur,46.3,3.24,EcomExpress,0.934,2.9
42749,WH_019,Coimbatore,205.3,1.04,XpressBees,0.901,20.1
42750,WH_008,Raipur,93.5,3.06,IndiaPost,0.833,2.9
42751,WH_010,Ghaziabad,102,2.52,IndiaPost,0.87,3.6
42752,WH_005,Vasai-Virar,153.5,3.21,AmazonLogistics,0.845,12.8
42753,WH_006,Patna,42.9,2.61,Shadowfax,0.829,7.3
42754,WH_015,Visakhapatnam,242.7,2.85,AmazonLogistics,0.8,7.6
42755,WH_001,Gurugram,375.2,3.16,XpressBees,0.941,10.1
42756,WH_003,Bhopal,62.1,3.07,BlueDart,0.836,1.8
42757,WH_012,Srinagar,280.5,1.61,BlueDart,0.829,28.4
42758,WH_010,Ahmedabad,142.6,1.2,EcomExpress,0.842,5.6
42759,WH_011,Moradabad,311.3,1.66,IndiaPost,0.774,14
42760,WH_018,Kalyan-Dombivli,135.2,2.47,Shadowfax,0.957,5
42761,WH_016,Varanasi,371.9,3.84,DTDC,0.913,15.1
42762,WH_020,Indore,281.4,2.34,DTDC,0.883,8.2
42763,WH_004,Thane,45.6,2.72,Delhivery,0.778,9.7
42764,WH_007,Coimbatore,125.4,1.53,AmazonLogistics,0.929,8.1
42765,WH_006,Faridabad,76.7,3,Delhivery,0.923,6.3
42766,WH_004,Nashik,215,1.2,DTDC,0.92,6.2
42767,WH_019,Indore,37.3,2.91,Shadowfax,0.971,3.4
42768,WH_014,Ranchi,387.9,1.83,IndiaPost,0.832,15.5
42769,WH_002,Coimbatore,121.4,3.2,IndiaPost,0.776,6.6
42770,WH_005,Vadodara,699,3.59,BlueDart,0.924,19.3
42771,WH_008,Howrah,169.8,1.4,IndiaPost,0.885,8
42772,WH_019,Ludhiana,8.7,2.83,AmazonLogistics,0.855,10.8
42773,WH_011,Vasai-Virar,145.8,2.25,AmazonLogistics,0.934,7.4
42774,WH_002,Kolkata,170.3,3.87,Delhivery,0.911,16.7
42775,WH_013,Ranchi,139.6,1.69,Delhivery,0.839,3.7
42776,WH_003,Agra,85.3,1.37,Delhivery,0.855,12.3
42777,WH_019,Raipur,62.4,1.92,XpressBees,0.87,2
42778,WH_012,Rajkot,118.6,2.64,DTDC,0.774,12.8
42779,WH_008,Moradabad,361,3.3,BlueDart,0.905,16.3
42780,WH_011,Ahmedabad,50.8,2.28,EcomExpress,0.831,3.8
42781,WH_015,Nagpur,154,3,IndiaPost,0.775,4.4
42782,WH_009,Mangalore,92.7,3.36,EcomExpress,0.868,2.4
42783,WH_006,Jabalpur,32.8,2.24,BlueDart,0.888,11.9
42784,WH_009,Bhopal,510.8,2.41,Delhivery,0.873,18.9
42785,WH_008,Pune,365.2,0.97,Shadowfax,0.806,16.6
42786,WH_016,Patna,358.3,2.34,Shadowfax,0.962,12.3
42787,WH_002,Chennai,140.1,2.65,Shadowfax,0.894,14.8
42788,WH_012,Howrah,33.7,1.6,Delhivery,0.836,3.1
42789,WH_017,Meerut,194.2,1.36,AmazonLogistics,0.856,9.8
42790,WH_012,Pimpri-Chinchwad,140.9,3.75,DTDC,0.99,6.1
42791,WH_014,Mumbai,26.5,2.12,DTDC,0.899,3.9
42792,WH_014,Patna,310.9,1.63,DTDC,0.903,38.5
42793,WH_015,Chandigarh,292.4,1.99,XpressBees,0.77,22.1
42794,WH_012,Varanasi,48.9,0.92,Delhivery,0.857,4.8
42795,WH_013,Visakhapatnam,150.6,1.45,BlueDart,0.961,10.1
42796,WH_017,Kanpur,131.8,3.33,IndiaPost,0.801,27.4
42797,WH_020,Hyderabad,45.9,1.16,IndiaPost,0.915,10.1
42798,WH_017,Indore,61.2,1.2,XpressBees,0.897,3.3
42799,WH_011,Howrah,166.5,3.33,Shadowfax,0.817,5
42800,WH_018,Mumbai,54.6,3.6,XpressBees,0.866,3.9
42801,WH_008,Patna,62.6,3.47,XpressBees,0.857,9.7
42802,WH_019,Bhiwandi,61.7,2.24,BlueDart,0.918,3.5
42803,WH_018,Patna,67.3,1.58,IndiaPost,0.854,10.9
42804,WH_007,Agra,41.7,3.18,IndiaPost,0.935,5.9
42805,WH_006,Allahabad,310.5,1.18,Shadowfax,0.883,16.2
42806,WH_014,Kanpur,41.1,3.79,BlueDart,0.84,12.9
42807,WH_007,Bhopal,99.4,2.57,BlueDart,0.929,3.4
42808,WH_014,Howrah,116.5,1.2,DTDC,0.854,18.7
42809,WH_006,Faridabad,195.2,2.11,BlueDart,0.84,17.4
42810,WH_011,Ranchi,211,3.14,DTDC,0.871,15.4
42811,WH_004,Indore,204.4,2.43,XpressBees,0.939,10.7
42812,WH_004,Nashik,112.6,3.47,Shadowfax,0.914,4.1
42813,WH_020,Ranchi,178.5,1.18,EcomExpress,0.977,26.9
42814,WH_001,Gwalior,238.5,2.34,XpressBees,0.89,10.8
42815,WH_004,Vijayawada,11.3,1.73,IndiaPost,0.931,6.6
42816,WH_016,Bengaluru,67.3,3.38,Delhivery,0.823,9.9
42817,WH_019,Bhiwandi,191.9,2.84,BlueDart,0.832,9.9
42818,WH_013,Faridabad,248.6,2.63,Shadowfax,0.98,13
42819,WH_019,Indore,185.1,3.83,Delhivery,0.95,10.8
42820,WH_002,Surat,365.3,1.38,AmazonLogistics,0.901,14.7
42821,WH_019,Faridabad,7.6,0.9,BlueDart,0.917,8.6
42822,WH_014,Ahmedabad,132.3,3.63,EcomExpress,0.883,12.8
42823,WH_009,Ranchi,71.7,1.88,Shadowfax,0.898,2.3
42824,WH_011,Madurai,224.6,1.25,Delhivery,0.985,13.1
42825,WH_015,Allahabad,158.3,3.32,XpressBees,0.919,6.9
42826,WH_014,Meerut,122.4,3.3,EcomExpress,0.9,7.4
42827,WH_008,Vijayawada,174,2.13,DTDC,0.901,9.4
42828,WH_015,Bhopal,182.2,1.39,BlueDart,0.862,24
42829,WH_012,Bengaluru,25.8,3.44,XpressBees,0.774,3.2
42830,WH_010,Bhopal,128.3,2.67,AmazonLogistics,0.878,4.6
42831,WH_012,Chennai,32.7,1.12,EcomExpress,0.959,1.1
42832,WH_005,Ranchi,267.3,1.07,Delhivery,0.944,19.4
42833,WH_018,Mumbai,73.3,1.12,Delhivery,0.766,17.4
42834,WH_012,Nagpur,78.8,1.59,BlueDart,0.849,2.5
42835,WH_003,Gurugram,139.1,3.78,BlueDart,0.99,10.8
42836,WH_007,Bhiwandi,153.5,1.78,DTDC,0.948,8.6
42837,WH_019,Lucknow,124.6,2.1,AmazonLogistics,0.822,5.1
42838,WH_019,Bhiwandi,70.9,2.57,Delhivery,0.907,5.2
42839,WH_018,Bhubaneswar,164.3,3.38,XpressBees,0.962,13.8
42840,WH_015,Moradabad,109.7,1.46,Shadowfax,0.802,10.2
42841,WH_007,Kanpur,578.2,1.56,Shadowfax,0.877,23.4
42842,WH_017,Bhiwandi,154.6,2.31,Shadowfax,0.783,5.5
42843,WH_019,Pimpri-Chinchwad,46.2,2.32,BlueDart,0.884,6.5
42844,WH_003,Surat,80.5,2.48,BlueDart,0.969,17.1
42845,WH_015,Vadodara,184.6,2.52,DTDC,0.875,18
42846,WH_020,Mangalore,35.3,1.73,EcomExpress,0.862,9.5
42847,WH_011,Nagpur,183.5,3.34,IndiaPost,0.912,7.1
42848,WH_011,Thane,198.3,3.05,XpressBees,0.912,9.2
42849,WH_004,Gurugram,285.4,2.67,BlueDart,0.888,13.6
42850,WH_016,Raipur,395,3.7,EcomExpress,0.854,12.8
42851,WH_016,Ludhiana,213.1,3,Shadowfax,0.889,14.6
42852,WH_001,Gurugram,86.4,1.86,DTDC,0.884,11.1
42853,WH_006,Pune,162.5,2.58,XpressBees,0.873,7.4
42854,WH_014,Dhanbad,170.7,0.99,AmazonLogistics,0.873,10.7
42855,WH_010,Ahmedabad,75.5,2.87,IndiaPost,0.743,24.8
42856,WH_011,Chennai,285,2.45,EcomExpress,0.862,8.7
42857,WH_011,Visakhapatnam,286.7,1.85,BlueDart,0.842,16.9
42858,WH_006,Jodhpur,345.4,1.15,BlueDart,0.851,17.4
42859,WH_003,Kanpur,202,1.19,Shadowfax,0.848,11.3
42860,WH_011,Chennai,130.3,3.25,AmazonLogistics,0.885,12.6
42861,WH_005,Lucknow,124.5,2.24,BlueDart,0.809,18.5
42862,WH_006,Meerut,90.2,1.98,Shadowfax,0.894,8
42863,WH_010,Surat,150.9,2.87,DTDC,0.892,6.7
42864,WH_018,Pimpri-Chinchwad,200.6,1.99,DTDC,0.933,5.9
42865,WH_010,Varanasi,143.6,2.41,EcomExpress,0.904,6.9
42866,WH_011,Vijayawada,159.6,1.6,Delhivery,0.844,7.9
42867,WH_009,Nashik,73.2,2,IndiaPost,0.895,4
42868,WH_020,Meerut,32.5,1.51,EcomExpress,0.911,6.1
42869,WH_013,Indore,81,3.59,DTDC,0.86,2.6
42870,WH_003,Moradabad,144.2,3.67,BlueDart,0.849,18.9
42871,WH_014,Nashik,171.8,2.74,Shadowfax,0.928,5.5
42872,WH_009,Raipur,53,2.41,Delhivery,0.982,1.4
42873,WH_006,Bhubaneswar,191.7,3.16,AmazonLogistics,0.99,34.1
42874,WH_009,Vadodara,91.6,1.32,BlueDart,0.818,8.7
42875,WH_009,Pune,59.8,2.03,EcomExpress,0.883,7.6
42876,WH_011,Meerut,363,1.63,DTDC,0.863,24
42877,WH_017,Visakhapatnam,232.7,3.79,DTDC,0.852,6.4
42878,WH_014,Lucknow,103.7,1.54,AmazonLogistics,0.85,17.3
42879,WH_001,Thane,135.1,3.27,AmazonLogistics,0.87,17
42880,WH_001,Pimpri-Chinchwad,168.5,2.75,EcomExpress,0.741,31.1
42881,WH_016,Indore,119.3,1.22,XpressBees,0.783,3.1
42882,WH_011,Chandigarh,61.6,3.42,Delhivery,0.99,17.9
42883,WH_019,Raipur,201.7,2.36,BlueDart,0.847,6.4
42884,WH_014,Mumbai,124,1.08,BlueDart,0.859,16.2
42885,WH_013,Indore,241.4,3.55,Shadowfax,0.955,10.2
42886,WH_008,Visakhapatnam,77.1,1.11,AmazonLogistics,0.838,8
42887,WH_008,Moradabad,138.8,3.33,EcomExpress,0.719,6.1
42888,WH_020,Ghaziabad,70.7,2.44,XpressBees,0.895,10.6
42889,WH_018,Pune,115.2,1.4,IndiaPost,0.8,35.3
42890,WH_005,Srinagar,49.2,2.1,IndiaPost,0.786,2.2
42891,WH_017,Coimbatore,60.6,1.86,DTDC,0.83,3.7
42892,WH_014,Aligarh,59.3,2.6,XpressBees,0.932,4.1
42893,WH_013,Kolkata,110,1.06,AmazonLogistics,0.891,15.1
42894,WH_016,Thane,92.3,1.74,IndiaPost,0.874,3.3
42895,WH_015,Nashik,194.6,3.42,Shadowfax,0.939,26.4
42896,WH_013,Vijayawada,215.8,1.48,AmazonLogistics,0.901,7.1
42897,WH_001,Mumbai,98.2,1.57,DTDC,0.854,16
42898,WH_001,Ludhiana,152.6,1.07,DTDC,0.821,5.9
42899,WH_011,Hyderabad,78.5,1.24,AmazonLogistics,0.857,9.1
42900,WH_014,Jabalpur,134,2.9,XpressBees,0.933,8.8
42901,WH_003,Amritsar,164,1.56,Shadowfax,0.916,5
42902,WH_013,Vadodara,91.8,2.79,Delhivery,0.959,3.5
42903,WH_008,Ranchi,116.4,1.8,Shadowfax,0.956,8.9
42904,WH_010,Surat,256.1,2.79,Shadowfax,0.783,9.9
42905,WH_020,Gurugram,114,3.55,EcomExpress,0.805,3.3
42906,WH_018,Vasai-Virar,62.1,2.63,Shadowfax,0.915,3.8
42907,WH_019,Jaipur,313.2,3.16,Shadowfax,0.98,10.5
42908,WH_002,Ghaziabad,12.1,3.63,Shadowfax,0.882,1.2
42909,WH_009,Chandigarh,361.5,1.66,EcomExpress,0.878,11.5
42910,WH_015,Pimpri-Chinchwad,219,1.39,Shadowfax,0.976,9.2
42911,WH_007,Pune,54.1,1.94,Shadowfax,0.809,20.4
42912,WH_017,Varanasi,147.7,2.93,BlueDart,0.868,13.4
42913,WH_018,Ghaziabad,107.3,1.89,Delhivery,0.856,4.1
42914,WH_004,Visakhapatnam,19.6,3.52,EcomExpress,0.948,6.4
42915,WH_006,Aligarh,304.9,3.77,Delhivery,0.806,14.2
42916,WH_007,Gwalior,101.8,2.03,Shadowfax,0.964,11.6
42917,WH_017,Jabalpur,364.1,1.53,AmazonLogistics,0.99,13
42918,WH_003,Raipur,128.9,2.43,IndiaPost,0.891,3.7
42919,WH_003,Allahabad,178.3,2.74,Shadowfax,0.819,15.9
42920,WH_003,Delhi,118.9,3.44,DTDC,0.902,16.3
42921,WH_020,Kanpur,83.7,0.9,IndiaPost,0.89,4
42922,WH_002,Jabalpur,57.7,1.65,DTDC,0.844,5.2
42923,WH_010,Chandigarh,108,1.33,AmazonLogistics,0.755,2.7
42924,WH_015,Ranchi,442.9,3.5,IndiaPost,0.893,27.8
42925,WH_014,Indore,170.3,2.16,AmazonLogistics,0.836,8.8
42926,WH_020,Jaipur,65.8,3.49,DTDC,0.884,68.7
42927,WH_013,Ludhiana,428.6,2.27,XpressBees,0.786,11.8
42928,WH_009,Nashik,9.2,3.69,EcomExpress,0.875,9.8
42929,WH_002,Rajkot,123.4,1.93,AmazonLogistics,0.99,13.1
42930,WH_006,Varanasi,41.3,3.55,BlueDart,0.93,5
42931,WH_012,Amritsar,84.1,1.55,BlueDart,0.803,3.2
42932,WH_018,Ghaziabad,255.3,1.92,AmazonLogistics,0.763,12.3
42933,WH_017,Bhopal,71.2,0.93,BlueDart,0.796,3.6
42934,WH_001,Mangalore,53.6,1.09,DTDC,0.87,8.3
42935,WH_009,Dhanbad,231.4,3.28,Shadowfax,0.962,9.6
42936,WH_003,Bhiwandi,125.3,2.3,DTDC,0.819,6.3
42937,WH_020,Allahabad,138.6,3.65,EcomExpress,0.862,4.2
42938,WH_020,Kanpur,176.3,2.91,EcomExpress,0.754,22.4
42939,WH_017,Jabalpur,254,1.32,Shadowfax,0.848,19.8
42940,WH_012,Thane,133.5,3.58,Delhivery,0.829,5.1
42941,WH_013,Agra,155,3.22,XpressBees,0.847,4.9
42942,WH_018,Ranchi,138.1,3.22,Shadowfax,0.851,20.3
42943,WH_016,Pune,107,3.61,DTDC,0.773,17.1
42944,WH_013,Nashik,67.5,0.9,DTDC,0.955,11
42945,WH_003,Madurai,194.8,1.89,XpressBees,0.921,9.2
42946,WH_001,Hyderabad,168.3,2.55,DTDC,0.761,11
42947,WH_019,Moradabad,125,3.11,Delhivery,0.869,20.5
42948,WH_014,Howrah,175.2,3.77,XpressBees,0.803,5.5
42949,WH_009,Ahmedabad,228.6,2.35,XpressBees,0.893,12.6
42950,WH_001,Patna,473.3,2.66,Shadowfax,0.918,20.7
42951,WH_008,Nagpur,201.1,1.41,Delhivery,0.841,18.9
42952,WH_008,Vijayawada,49.2,3.25,BlueDart,0.789,17.8
42953,WH_016,Kanpur,448.6,2.23,Delhivery,0.865,12
42954,WH_014,Vadodara,176.7,2.96,EcomExpress,0.989,9.5
42955,WH_003,Amritsar,261.2,1.65,IndiaPost,0.95,12.9
42956,WH_020,Bhubaneswar,379.1,2.58,IndiaPost,0.799,30.7
42957,WH_015,Surat,114.5,1.04,IndiaPost,0.99,10.3
42958,WH_020,Bengaluru,214.1,2.56,DTDC,0.855,12
42959,WH_019,Pimpri-Chinchwad,169,2.1,IndiaPost,0.972,5.6
42960,WH_013,Vasai-Virar,259.7,3.88,Delhivery,0.921,11.1
42961,WH_015,Meerut,64.1,3.74,AmazonLogistics,0.851,7.1
42962,WH_006,Indore,215.6,2.85,Delhivery,0.957,47.1
42963,WH_015,Meerut,33.3,2.32,Delhivery,0.919,2.6
42964,WH_015,Mangalore,70.1,3.89,DTDC,0.823,8.7
42965,WH_006,Allahabad,551.5,3.51,BlueDart,0.948,19.7
42966,WH_019,Kalyan-Dombivli,85.1,3.3,Shadowfax,0.876,5.3
42967,WH_008,Amritsar,166.7,1.56,BlueDart,0.833,12.8
42968,WH_010,Mangalore,188.8,1.76,Delhivery,0.765,5.8
42969,WH_006,Gurugram,95.5,3.09,AmazonLogistics,0.881,34.1
42970,WH_013,Meerut,183.6,1.55,XpressBees,0.967,5.9
42971,WH_005,Jaipur,87.3,0.94,BlueDart,0.926,9.4
42972,WH_005,Hyderabad,112.3,2.7,EcomExpress,0.878,4.1
42973,WH_002,Amritsar,282.2,2.85,XpressBees,0.905,7.8
42974,WH_006,Kanpur,157,0.98,EcomExpress,0.893,6.8
42975,WH_018,Kalyan-Dombivli,143.4,3.07,EcomExpress,0.828,5.1
42976,WH_013,Mangalore,48,1.29,Shadowfax,0.823,12.1
42977,WH_019,Agra,65.8,3.1,DTDC,0.92,6
42978,WH_012,Bhiwandi,68.5,2.67,Delhivery,0.87,8.2
42979,WH_016,Bhubaneswar,121.9,2.91,Delhivery,0.99,3.2
42980,WH_017,Kolkata,102.2,1.69,Delhivery,0.914,2.6
42981,WH_010,Hyderabad,513.3,3.33,Shadowfax,0.841,50.9
42982,WH_015,Delhi,159,1.42,BlueDart,0.896,5.3
42983,WH_008,Raipur,88.2,2.26,EcomExpress,0.795,21.2
42984,WH_012,Gurugram,57.4,3.19,EcomExpress,0.928,3
42985,WH_011,Bengaluru,142.4,1,BlueDart,0.833,17
42986,WH_006,Dhanbad,60.4,3.79,Shadowfax,0.904,7.7
42987,WH_003,Madurai,146.8,3.13,EcomExpress,0.931,9.7
42988,WH_001,Faridabad,448.4,2.92,IndiaPost,0.901,12.4
42989,WH_006,Vasai-Virar,23.5,1.69,EcomExpress,0.851,2.1
42990,WH_001,Faridabad,133.4,2.25,EcomExpress,0.878,5.4
42991,WH_006,Faridabad,15.3,2.19,XpressBees,0.842,4.1
42992,WH_005,Nashik,249.4,1.8,IndiaPost,0.895,10.3
42993,WH_016,Raipur,139.4,1.31,XpressBees,0.822,5.8
42994,WH_018,Rajkot,125.2,2.59,EcomExpress,0.861,5.2
42995,WH_013,Gwalior,29.2,3.6,Shadowfax,0.85,2.2
42996,WH_020,Rajkot,173.9,3.67,IndiaPost,0.843,6.3
42997,WH_002,Hyderabad,288.7,1.73,IndiaPost,0.937,9.7
42998,WH_007,Vasai-Virar,303.5,1.61,Delhivery,0.971,7.6
42999,WH_009,Vijayawada,110.4,1.28,EcomExpress,0.809,4.3
43000,WH_012,Dhanbad,309.2,2.82,DTDC,0.953,22.3
43001,WH_011,Jaipur,146.5,1.5,Shadowfax,0.824,10.9
43002,WH_007,Mumbai,238.8,1.71,IndiaPost,0.857,9.1
43003,WH_009,Vasai-Virar,244.1,3.26,EcomExpress,0.955,8
43004,WH_015,Ghaziabad,250.8,3.25,EcomExpress,0.91,12.9
43005,WH_001,Mumbai,86.5,3.28,EcomExpress,0.805,23.3
43006,WH_010,Jabalpur,68.1,2.17,Shadowfax,0.874,20.7
43007,WH_017,Jodhpur,144.9,2.94,XpressBees,0.879,5.5
43008,WH_002,Kanpur,39.5,3.37,AmazonLogistics,0.783,11.2
43009,WH_013,Kalyan-Dombivli,129.1,2.2,Shadowfax,0.843,4.3
43010,WH_012,Moradabad,165.8,3.84,Shadowfax,0.954,19.2
43011,WH_018,Kalyan-Dombivli,113.7,1.89,IndiaPost,0.896,33.1
43012,WH_006,Varanasi,187.4,2.89,Delhivery,0.887,18.5
43013,WH_013,Ahmedabad,129.7,3.32,AmazonLogistics,0.873,6.3
43014,WH_007,Jabalpur,117.2,2.9,IndiaPost,0.853,5
43015,WH_001,Bhubaneswar,44.6,1.25,XpressBees,0.948,15.3
43016,WH_008,Moradabad,171.6,2.18,AmazonLogistics,0.841,12.6
43017,WH_013,Agra,251.9,2.58,EcomExpress,0.826,7.5
43018,WH_018,Ludhiana,278.8,3.88,Shadowfax,0.857,8.4
43019,WH_011,Agra,57.6,3.66,AmazonLogistics,0.985,7
43020,WH_011,Bengaluru,10,2,EcomExpress,0.874,10.2
43021,WH_002,Kolkata,27.5,3.02,EcomExpress,0.949,2.1
43022,WH_005,Srinagar,185.1,3.48,Shadowfax,0.906,22.6
43023,WH_001,Bhubaneswar,253.9,3.71,AmazonLogistics,0.877,9.2
43024,WH_010,Jodhpur,211.8,1.92,IndiaPost,0.817,8.2
43025,WH_007,Hyderabad,40.7,3.78,Delhivery,0.798,1.5
43026,WH_005,Vadodara,158.7,2.25,IndiaPost,0.96,6.1
43027,WH_011,Kalyan-Dombivli,190.3,2.57,DTDC,0.88,13.3
