op_id,warehouse_id,date,avg_processing_time_hours,storage_cost_per_pallet_inr,workforce_available,shifts
15088,WH_018,2/27/2024,5.47,342.95,108,2
15089,WH_008,6/19/2025,3.07,379.47,193,3
15090,WH_005,6/7/2023,9.64,395.92,354,2
15091,WH_011,2/14/2023,5.71,76.59,203,1
15092,WH_003,11/18/2023,6.97,234.37,49,2
15093,WH_006,9/18/2023,3.49,144.23,168,2
15094,WH_001,10/8/2024,5.66,193.39,96,2
15095,WH_019,2/17/2024,5.45,469.11,24,2
15096,WH_007,1/5/2024,5.53,481.42,153,2
15097,WH_020,7/14/2024,3.97,384.14,35,2
15098,WH_004,1/2/2023,7.52,370.38,55,3
15099,WH_003,11/15/2024,7.53,466.61,88,3
15100,WH_005,1/24/2024,4.86,378.36,48,2
15101,WH_010,5/23/2025,4.32,265.67,325,2
15102,WH_005,10/18/2023,3.39,404.36,266,2
15103,WH_003,3/29/2025,8.93,54.07,64,2
15104,WH_005,3/14/2024,4.65,280.56,25,3
15105,WH_012,9/15/2024,4.34,317.99,321,2
15106,WH_018,2/2/2024,8.38,378.19,386,1
15107,WH_003,10/7/2024,9.76,472.03,50,1
15108,WH_011,10/25/2024,10.07,433.27,293,2
15109,WH_019,4/27/2025,6.12,86.16,320,2
15110,WH_013,4/16/2024,5.63,174.71,270,2
15111,WH_005,11/18/2024,8.21,359.72,152,3
15112,WH_018,9/20/2024,7.46,333.42,397,2
15113,WH_008,1/25/2024,4.41,392.07,348,2
15114,WH_004,5/4/2023,5.29,456.81,265,2
15115,WH_010,11/7/2023,9.16,117.29,269,3
15116,WH_002,8/12/2024,6.25,190.59,292,2
15117,WH_002,3/13/2023,7.07,204.77,317,2
15118,WH_014,3/28/2025,1.71,487.04,243,1
15119,WH_007,8/11/2025,5.49,271.06,358,2
15120,WH_002,5/13/2024,5.36,74.87,181,1
15121,WH_007,12/4/2023,1.63,312.8,398,1
15122,WH_004,12/14/2023,5.04,291.07,252,3
15123,WH_009,2/9/2025,3.62,415.97,51,2
15124,WH_014,11/22/2023,8.43,402.29,30,3
15125,WH_017,12/6/2023,6.6,153.89,147,2
15126,WH_003,5/8/2023,4.99,124.28,183,2
15127,WH_009,1/16/2025,6.81,249.27,64,2
15128,WH_007,9/3/2024,4.12,419.46,294,2
15129,WH_006,8/11/2025,9.19,472.38,47,2
15130,WH_010,10/1/2024,8.94,114.23,96,3
15131,WH_020,6/30/2025,7.44,107.92,259,2
15132,WH_019,4/14/2023,5.86,212.26,43,3
15133,WH_009,4/18/2024,7.87,243.18,155,3
15134,WH_014,2/26/2023,3.19,66.7,205,2
15135,WH_018,1/23/2023,3.86,345.68,72,2
15136,WH_013,6/23/2023,8.78,466.75,308,2
15137,WH_013,8/6/2023,5.22,449.22,92,2
15138,WH_004,12/16/2023,2.89,185.93,379,1
15139,WH_016,11/9/2023,6.59,87.71,75,3
15140,WH_016,4/5/2025,6.12,444.58,362,2
15141,WH_002,10/18/2024,3.87,140.46,371,2
15142,WH_001,9/30/2025,7.74,246.81,153,2
15143,WH_017,2/11/2025,5.54,385.78,79,3
15144,WH_013,12/25/2024,6.17,487.14,243,3
15145,WH_014,10/8/2024,2.77,60.66,378,2
15146,WH_008,5/21/2025,5.8,147.13,134,3
15147,WH_015,3/11/2025,6.4,273.5,41,1
15148,WH_011,3/23/2024,1.69,209.63,54,2
15149,WH_001,7/7/2025,6.21,274.68,35,2
15150,WH_017,4/24/2024,8.8,310.65,102,2
15151,WH_004,7/25/2023,5.19,237.28,108,2
15152,WH_019,6/28/2024,8.3,391.03,243,2
15153,WH_017,4/4/2023,4.58,151.42,107,3
15154,WH_007,11/26/2023,5.53,159.29,399,3
15155,WH_003,7/4/2024,4.88,377.75,222,2
15156,WH_015,1/8/2024,8.43,120.6,379,2
15157,WH_001,12/17/2024,3.23,192.86,123,1
15158,WH_009,12/8/2024,4.83,192.72,206,2
15159,WH_002,3/18/2025,8.07,192.42,74,3
15160,WH_013,7/25/2023,4.84,245.01,243,2
15161,WH_020,4/27/2023,3.68,484.01,329,3
15162,WH_007,5/11/2023,4.14,157.87,380,3
15163,WH_010,2/18/2024,7.4,461.69,58,3
15164,WH_008,5/25/2023,5.29,116.36,39,2
15165,WH_004,5/14/2023,7.24,55.62,48,1
15166,WH_019,5/11/2023,4.66,104.2,285,2
15167,WH_005,12/19/2023,4.47,346.28,224,3
15168,WH_005,6/14/2023,8.23,372.89,48,2
15169,WH_017,11/20/2023,5.42,311.05,221,2
15170,WH_014,8/30/2023,5.07,88.53,129,3
15171,WH_016,7/10/2025,3.48,209.89,248,2
15172,WH_018,4/25/2024,7.92,490.4,265,1
15173,WH_013,9/19/2024,6.25,128.49,297,2
15174,WH_013,4/23/2024,11.15,296.62,212,3
15175,WH_013,10/16/2023,3.72,216.09,302,2
15176,WH_016,8/27/2025,7.4,253.52,43,2
15177,WH_020,3/19/2023,1.59,487.35,82,2
15178,WH_007,1/6/2023,6.46,424.06,135,2
15179,WH_012,8/22/2023,4.07,326.9,335,3
15180,WH_015,3/26/2024,6.32,265.63,50,3
15181,WH_003,9/1/2025,9.95,339.46,288,2
15182,WH_011,3/9/2025,4.67,496.98,371,3
15183,WH_014,4/20/2025,4.05,325.57,52,3
15184,WH_009,4/2/2024,5.18,230.03,149,2
15185,WH_013,9/4/2025,1,419.41,175,2
15186,WH_002,6/12/2023,7.3,91.61,160,3
15187,WH_016,3/29/2024,4.64,230.3,332,2
15188,WH_014,5/16/2024,5.88,491.9,157,3
15189,WH_004,2/13/2024,4.63,429.7,68,2
15190,WH_009,6/24/2025,6.1,77.51,104,2
15191,WH_006,7/20/2025,5.16,282.51,321,2
15192,WH_003,1/1/2025,8.8,98.36,175,3
15193,WH_002,2/3/2023,4.37,102.18,156,2
15194,WH_006,11/28/2023,9.19,395.98,307,2
15195,WH_007,9/17/2023,7.18,117.45,305,2
15196,WH_006,6/6/2023,6.09,242.22,173,3
15197,WH_016,7/15/2025,6.55,77.01,241,2
15198,WH_012,11/8/2023,5.9,415.89,262,3
15199,WH_002,1/18/2025,4.21,287.79,200,3
15200,WH_018,4/16/2025,4.75,424.16,318,3
15201,WH_018,1/30/2025,6.04,355.78,233,3
15202,WH_012,2/18/2023,3.09,251.35,221,3
15203,WH_013,7/28/2023,7.26,289.96,374,2
15204,WH_001,4/19/2023,6.59,199.83,69,3
15205,WH_004,6/24/2024,5.02,116.17,276,3
15206,WH_001,3/8/2024,5.08,160.78,187,3
15207,WH_003,1/19/2023,9.28,494.86,33,3
15208,WH_017,8/17/2024,8.39,82.12,272,3
15209,WH_020,12/3/2023,7.26,281.19,152,1
15210,WH_001,12/16/2024,7.96,98.81,35,1
15211,WH_019,12/25/2023,5.34,331.65,194,2
15212,WH_009,11/3/2023,5.13,310.18,73,2
15213,WH_019,10/24/2024,4.08,439.06,396,2
15214,WH_010,4/25/2025,5.13,452.8,33,3
15215,WH_014,7/3/2023,3.79,328.7,50,3
15216,WH_005,3/9/2024,2.18,135.61,24,2
15217,WH_017,12/3/2024,4.85,430.98,346,2
15218,WH_015,1/12/2024,6.13,431.28,291,3
15219,WH_014,9/5/2024,3.51,159.64,75,2
15220,WH_005,10/27/2024,2.57,156.04,285,1
15221,WH_020,5/19/2023,9.39,257.41,208,3
15222,WH_007,9/21/2024,6.95,268.91,219,1
15223,WH_015,3/24/2024,3.48,445.29,142,2
15224,WH_002,6/3/2023,4.88,238.92,235,2
15225,WH_018,11/2/2024,6.21,394.92,179,1
15226,WH_012,6/12/2023,5.4,334,195,3
15227,WH_020,10/29/2023,6.98,324.81,361,1
15228,WH_001,9/2/2024,3.73,56.51,384,3
15229,WH_007,4/15/2023,3.1,248.07,209,3
15230,WH_005,4/21/2024,10.25,162.31,133,2
15231,WH_012,6/15/2024,5.76,309.82,344,3
15232,WH_010,6/22/2024,3.29,344.89,340,2
15233,WH_010,9/17/2023,8.13,367.66,254,2
15234,WH_003,9/13/2024,3.93,65.87,70,1
15235,WH_001,3/22/2023,7.84,336.09,148,2
15236,WH_014,7/12/2025,5.03,386.14,152,2
15237,WH_007,7/3/2023,3.65,97.8,29,2
15238,WH_009,7/27/2024,9.91,404.58,29,1
15239,WH_018,6/16/2025,5.08,120.74,212,3
15240,WH_015,1/25/2025,5.76,371.02,87,1
15241,WH_005,8/28/2023,10,298.84,44,3
15242,WH_018,9/19/2025,6.2,454.3,182,3
15243,WH_003,9/6/2023,6.03,202.72,160,2
15244,WH_013,9/29/2025,6.34,418.42,142,3
15245,WH_004,8/7/2025,4.31,427.33,319,3
15246,WH_015,6/14/2025,4.58,112.73,312,2
15247,WH_003,6/28/2025,7.09,237.19,236,2
15248,WH_004,11/7/2023,6.12,499.13,389,2
15249,WH_014,5/1/2023,4.81,444.92,217,3
15250,WH_010,5/9/2025,9.02,138.82,264,1
15251,WH_001,5/5/2023,5.88,151.44,319,2
15252,WH_002,4/14/2023,5.55,236.05,310,2
15253,WH_014,10/6/2024,5.22,344.06,329,2
15254,WH_010,8/15/2025,7.39,235.07,398,3
15255,WH_010,4/14/2024,8.96,324.28,274,3
15256,WH_003,1/8/2023,5.82,123.02,230,3
15257,WH_001,7/10/2024,8.51,202.64,152,2
15258,WH_017,6/5/2023,5.97,305.39,46,2
15259,WH_009,10/26/2023,5.45,184.8,134,1
15260,WH_015,1/18/2024,7.5,242.32,24,2
15261,WH_014,9/15/2025,1.74,133.43,34,3
15262,WH_006,11/6/2024,6.1,365.42,46,2
15263,WH_005,9/16/2023,2.98,357.58,223,2
15264,WH_009,6/16/2025,4.69,60.85,394,2
15265,WH_013,7/13/2024,9.14,113.04,328,2
15266,WH_005,5/30/2023,5.2,392.74,92,3
15267,WH_014,2/8/2024,6.26,446.45,266,1
15268,WH_019,8/27/2024,4.94,384.54,387,1
15269,WH_016,8/18/2024,8.25,195.11,283,1
15270,WH_014,7/1/2024,6.92,397.36,104,1
15271,WH_006,1/30/2024,3.86,129.45,337,2
15272,WH_005,9/17/2024,11.28,311.3,355,2
15273,WH_013,4/23/2024,6.73,327.64,249,2
15274,WH_017,7/26/2025,6.65,207.81,321,3
15275,WH_004,10/1/2024,5.24,469.25,259,2
15276,WH_015,4/8/2024,3.37,354.4,204,2
15277,WH_011,12/1/2023,3.26,154.37,22,2
15278,WH_005,9/21/2024,2.1,495.14,205,1
15279,WH_014,7/7/2024,3.22,269.6,163,3
15280,WH_001,3/19/2024,5.31,137.64,91,2
15281,WH_019,4/30/2025,3.69,289.36,376,2
15282,WH_011,6/26/2025,7.49,279.28,56,2
15283,WH_006,8/28/2023,2.51,102.94,392,2
15284,WH_009,9/29/2025,7.57,107.68,244,2
15285,WH_010,3/6/2025,4.5,168.45,48,3
15286,WH_006,12/19/2024,3.89,409.59,167,2
15287,WH_019,2/3/2023,4.1,305.52,124,2
15288,WH_019,3/19/2024,6.77,133.85,159,2
15289,WH_015,9/26/2025,5.65,476.03,202,2
15290,WH_016,10/9/2023,1.42,152.77,151,3
15291,WH_004,3/20/2025,4.78,98.87,289,2
15292,WH_015,5/5/2023,5.83,461.58,271,3
15293,WH_014,7/5/2023,5.55,453.76,255,2
15294,WH_001,4/14/2025,5.37,121.46,139,2
15295,WH_008,2/21/2023,7.57,468.68,112,2
15296,WH_004,1/4/2025,7.62,262.26,119,2
15297,WH_005,2/20/2025,3.9,287.35,329,2
15298,WH_009,6/22/2025,3.35,141.36,364,2
15299,WH_004,1/21/2025,3.49,100.27,357,3
15300,WH_017,6/2/2024,1,261.51,75,2
15301,WH_001,8/9/2023,6.46,188.64,222,2
15302,WH_010,3/12/2023,5.15,460.12,245,2
15303,WH_018,9/29/2023,3.8,276.63,243,2
15304,WH_003,11/1/2023,6.15,60.07,320,3
15305,WH_010,5/9/2023,4.42,431.25,143,1
15306,WH_019,7/29/2023,5.38,358.76,379,3
15307,WH_015,8/10/2025,7.12,395.97,167,3
15308,WH_007,1/30/2025,4.49,133.57,299,3
15309,WH_014,6/26/2024,4.22,87.5,107,2
15310,WH_012,11/4/2024,2.25,191.41,350,2
15311,WH_010,3/28/2025,6.9,432.21,396,1
15312,WH_019,8/22/2025,8.14,492.19,112,3
15313,WH_003,3/23/2023,9.04,122.58,20,3
15314,WH_012,8/16/2023,4.93,173.14,131,2
15315,WH_004,8/6/2024,5.83,497.65,284,2
15316,WH_004,6/2/2024,5.73,212.12,341,3
15317,WH_017,7/1/2025,7.73,77.46,136,3
15318,WH_016,12/18/2023,10.14,202.6,38,2
15319,WH_016,8/15/2025,1.15,450.41,323,3
15320,WH_016,2/9/2025,4.72,270.45,37,2
15321,WH_009,12/26/2024,4.29,417.12,38,1
15322,WH_015,11/1/2023,7.98,144.16,142,2
15323,WH_003,4/23/2024,8.62,240.58,244,2
15324,WH_004,9/3/2023,8.14,120.8,379,2
15325,WH_003,8/11/2024,6.24,355.01,235,2
15326,WH_018,10/1/2024,7.77,356.21,180,2
15327,WH_001,8/25/2024,8.42,337.11,263,3
15328,WH_018,5/16/2025,7.8,481.62,385,3
15329,WH_003,4/1/2024,7.64,90.66,191,2
15330,WH_008,10/9/2024,4.44,419.49,324,3
15331,WH_019,2/8/2023,7.34,274.9,37,3
15332,WH_002,1/25/2025,5.71,135.86,81,3
15333,WH_005,7/29/2025,6.93,300.51,331,2
15334,WH_001,7/27/2023,10.41,379.97,352,3
15335,WH_016,5/1/2024,4.57,417.44,152,3
15336,WH_002,11/16/2023,6.85,408.51,303,2
15337,WH_011,1/23/2024,4.15,61.78,309,3
15338,WH_005,4/12/2025,9.4,205.44,376,3
15339,WH_015,12/27/2023,7.72,56.97,77,1
15340,WH_015,8/15/2023,4.75,374.96,291,2
15341,WH_005,8/11/2024,6.97,415.03,178,2
15342,WH_015,3/27/2025,5.48,177.31,149,2
15343,WH_020,11/1/2024,8.02,292.3,325,1
15344,WH_006,1/21/2024,5.76,472.94,38,2
15345,WH_011,1/21/2023,6.62,298.94,139,3
15346,WH_018,5/15/2023,9.5,450.47,127,2
15347,WH_018,3/28/2025,5.7,399.28,239,3
15348,WH_009,4/27/2025,7.54,94.11,399,2
15349,WH_020,1/4/2024,8.25,353.13,387,2
15350,WH_005,4/9/2023,2.8,419.35,319,1
15351,WH_004,12/28/2024,2.62,124.62,142,2
15352,WH_019,1/25/2025,3.68,100.74,130,2
15353,WH_006,7/27/2024,8.15,438.62,136,2
15354,WH_012,8/22/2023,4.64,363.48,382,2
15355,WH_020,10/7/2024,7.31,378.92,190,2
15356,WH_009,8/15/2025,6.69,134.57,320,2
15357,WH_003,11/4/2023,2.48,352.54,127,3
15358,WH_008,12/21/2023,3.88,99.15,284,2
15359,WH_009,4/20/2025,3.81,77.02,167,2
15360,WH_019,12/18/2023,2.61,450.57,23,3
15361,WH_003,6/13/2025,5.03,323.38,38,2
15362,WH_010,3/8/2023,8.45,216.44,118,2
15363,WH_007,3/7/2023,5.7,75.27,381,3
15364,WH_007,6/26/2025,6.41,290.37,302,2
15365,WH_015,12/31/2023,8.74,199.79,117,2
15366,WH_013,2/14/2023,2.49,413.96,262,2
15367,WH_011,5/13/2024,6.17,171.75,21,3
15368,WH_009,10/3/2024,5.84,98.31,214,3
15369,WH_016,9/29/2023,6.02,367.58,50,3
15370,WH_011,4/30/2023,6.78,233.47,25,3
15371,WH_018,6/10/2025,8.79,129.51,224,2
15372,WH_007,3/5/2025,4.98,463.85,137,2
15373,WH_008,1/25/2025,6.49,175.61,345,2
15374,WH_005,4/25/2024,5.96,75.56,376,2
15375,WH_011,5/4/2025,7.62,65.59,125,2
15376,WH_011,3/6/2023,5.84,255.69,185,3
15377,WH_002,5/9/2023,8.85,62.31,287,2
15378,WH_013,5/16/2025,4.97,275.81,395,2
15379,WH_007,2/4/2025,5.71,96.41,158,3
15380,WH_001,2/26/2023,3.82,246.3,382,3
15381,WH_020,8/7/2023,4.99,183.99,221,3
15382,WH_009,2/23/2024,7.18,54.5,31,2
15383,WH_016,9/5/2024,4.64,179.68,117,2
15384,WH_012,7/29/2023,3.16,99.13,236,2
15385,WH_013,8/22/2025,6.1,286.83,162,3
15386,WH_020,7/15/2024,5.57,146.62,189,2
15387,WH_002,4/7/2024,1,454.86,366,2
15388,WH_005,9/12/2024,9.91,320.55,336,3
15389,WH_011,5/22/2025,5.99,228.94,389,1
15390,WH_019,6/5/2023,2.85,201.81,126,2
15391,WH_018,8/30/2025,3.86,100.67,313,2
15392,WH_006,1/26/2023,7.62,160.12,329,3
15393,WH_018,10/11/2024,5.73,290.47,195,2
15394,WH_003,5/8/2025,9.72,433.89,203,2
15395,WH_020,5/14/2025,4.89,77.45,388,2
15396,WH_010,11/1/2024,6.19,156.2,108,3
15397,WH_006,7/7/2023,7.37,203.14,318,2
15398,WH_011,3/6/2024,7.45,265.76,232,3
15399,WH_014,3/31/2025,6.74,484.22,351,3
15400,WH_015,7/30/2024,3.82,178.41,53,2
15401,WH_016,8/31/2025,9.1,493.6,101,3
15402,WH_018,5/27/2024,7.79,304.21,73,2
15403,WH_014,12/18/2023,8.8,279.13,156,2
15404,WH_007,5/7/2024,8.83,344.45,321,2
15405,WH_001,8/16/2024,4.61,427.57,143,2
15406,WH_006,1/24/2024,6.15,466.21,57,2
15407,WH_015,4/29/2025,8.17,466.04,322,3
15408,WH_003,7/21/2023,4.77,281.48,152,3
15409,WH_019,9/23/2025,5.46,407.17,243,3
15410,WH_014,12/4/2024,8.86,423.89,252,2
15411,WH_019,11/2/2023,9.35,179.43,131,3
15412,WH_018,7/13/2023,9.41,211.14,57,2
15413,WH_020,4/26/2023,6.43,356.96,60,3
15414,WH_001,6/11/2023,2.9,447.1,218,2
15415,WH_015,3/20/2024,6.86,261.36,135,2
15416,WH_014,2/17/2024,2.16,298.32,224,3
15417,WH_017,1/25/2023,4.89,50.45,69,1
15418,WH_015,4/5/2023,5.27,175.78,322,3
15419,WH_007,7/11/2025,7.22,305.37,232,3
15420,WH_017,2/2/2023,7.29,274.68,131,3
15421,WH_007,9/22/2023,6.99,65.36,207,2
15422,WH_009,5/4/2025,9.19,349.52,215,2
15423,WH_020,6/5/2024,6.03,66.39,175,3
15424,WH_012,6/12/2023,6.19,104.86,269,1
15425,WH_004,9/25/2024,6.35,135.04,336,3
15426,WH_004,5/26/2024,5.28,335.76,56,2
15427,WH_020,1/27/2023,4.99,251.97,83,3
15428,WH_006,1/28/2025,7.93,142.02,311,2
15429,WH_016,7/8/2023,7.46,157.12,112,3
15430,WH_005,5/29/2025,6.49,125.48,373,3
15431,WH_009,3/23/2025,4.64,100.64,224,2
15432,WH_011,3/28/2023,4.32,86.93,221,2
15433,WH_020,8/16/2025,6.64,168.36,344,3
15434,WH_013,1/13/2023,5.59,416.51,302,1
15435,WH_015,10/8/2023,3.1,413.32,376,3
15436,WH_020,6/12/2024,4.48,321.57,399,1
15437,WH_013,11/11/2023,6.91,470.22,127,1
15438,WH_003,7/10/2025,6.3,444.05,139,3
15439,WH_003,12/1/2024,4.71,475.79,241,2
15440,WH_013,12/13/2023,9.72,477.41,80,3
15441,WH_010,1/12/2025,7.92,123.29,110,2
15442,WH_016,11/15/2023,7,215.56,76,2
15443,WH_013,5/9/2023,5.81,113.76,172,2
15444,WH_001,7/8/2024,11.49,366.9,336,2
15445,WH_007,11/2/2024,4.48,51.94,179,2
15446,WH_012,6/28/2024,6.83,264.43,93,2
15447,WH_003,8/3/2025,4.96,273.87,207,3
15448,WH_002,3/31/2024,8.19,55.16,387,3
15449,WH_010,6/8/2023,7.36,399.75,382,2
15450,WH_013,11/7/2023,1.07,407.25,102,3
15451,WH_020,9/18/2023,7.27,441.31,32,2
15452,WH_015,8/2/2024,2.42,202.06,357,1
15453,WH_018,5/7/2024,4.48,267.18,199,3
15454,WH_012,4/12/2024,6.52,161.67,205,3
15455,WH_005,3/1/2023,5.23,416.06,215,3
15456,WH_008,11/29/2024,7.53,267.05,181,3
15457,WH_019,4/5/2025,5.15,84.84,368,2
15458,WH_020,1/3/2024,7.01,482.94,215,2
15459,WH_007,10/11/2024,7.31,445.64,324,2
15460,WH_014,5/19/2024,3.04,336.3,101,2
15461,WH_003,1/3/2025,5.53,299.77,232,2
15462,WH_013,3/5/2025,5.86,418.07,163,2
15463,WH_008,11/19/2024,6.32,401.77,277,1
15464,WH_016,7/11/2023,5.36,436.46,315,2
15465,WH_017,2/22/2024,7.01,94.42,182,2
15466,WH_008,4/29/2023,5.97,287.5,394,2
15467,WH_019,2/9/2025,4.37,451.64,382,2
15468,WH_017,7/8/2024,2.93,437.82,26,3
15469,WH_015,10/9/2023,7.96,348.27,292,1
15470,WH_020,10/15/2023,6.77,120.97,137,2
15471,WH_018,3/31/2023,5.11,259.77,291,2
15472,WH_013,4/8/2023,4.93,391.01,378,2
15473,WH_014,9/6/2023,10.41,283.42,298,1
15474,WH_011,11/7/2024,6.19,96.78,147,2
15475,WH_001,12/4/2023,8.19,195.78,197,2
15476,WH_014,2/9/2024,7.4,115.58,227,2
15477,WH_020,11/17/2023,1.69,359.45,79,2
15478,WH_018,10/11/2024,1.96,86,303,2
15479,WH_001,4/8/2024,2.91,397.86,195,2
15480,WH_001,3/2/2025,7.37,132.12,367,2
15481,WH_004,7/23/2023,4.91,271.89,123,1
15482,WH_019,10/5/2024,6.59,117.39,219,3
15483,WH_019,12/4/2024,1,171.66,298,1
15484,WH_017,4/17/2024,9.63,55.8,229,3
15485,WH_015,11/14/2023,6.51,63.84,106,2
15486,WH_006,11/17/2023,9.08,272.08,182,2
15487,WH_019,1/9/2025,4.96,472.1,221,3
15488,WH_005,7/21/2024,7.01,317.24,381,2
15489,WH_007,5/15/2023,9.87,207.64,218,2
15490,WH_004,5/13/2025,5.44,343.31,151,2
15491,WH_017,6/10/2025,4.53,418.9,257,2
15492,WH_020,3/8/2023,4.51,485.7,101,2
15493,WH_017,8/24/2025,3.45,118.28,159,2
15494,WH_001,6/12/2024,3.82,113.66,385,2
15495,WH_020,5/4/2024,7.51,81.49,236,2
15496,WH_006,2/8/2025,6.43,484.17,377,2
15497,WH_019,5/18/2023,6.22,466.2,239,2
15498,WH_004,12/9/2024,4.85,143.45,122,3
15499,WH_005,7/13/2023,7.39,485.93,129,1
15500,WH_002,9/12/2025,5.09,264.54,229,2
15501,WH_007,2/22/2025,2.98,77.27,311,3
15502,WH_019,8/24/2024,6.02,286.55,92,3
15503,WH_015,10/8/2024,6.63,89.84,212,3
15504,WH_007,2/27/2023,4.63,496.95,89,2
15505,WH_009,9/15/2024,5.76,103.23,59,3
15506,WH_003,8/27/2025,6.29,209.3,338,2
15507,WH_012,9/14/2023,9.14,222.83,160,3
15508,WH_009,11/24/2023,6.64,439.64,190,2
15509,WH_003,8/19/2025,8.59,250.43,269,3
15510,WH_012,9/3/2025,4.59,325.04,399,2
15511,WH_018,9/16/2023,6.87,245.18,163,2
15512,WH_018,5/20/2025,11.09,282.75,283,2
15513,WH_009,11/25/2023,5.13,169.15,294,3
15514,WH_003,9/24/2025,7.11,320.76,255,3
15515,WH_009,9/11/2025,5.37,113.13,350,2
15516,WH_006,1/19/2024,4.54,266.66,203,3
15517,WH_003,3/16/2024,5.63,367.83,42,2
15518,WH_002,2/5/2024,3.96,411.77,379,2
15519,WH_004,3/10/2024,3.4,418.92,180,2
15520,WH_005,4/25/2023,6.96,245,245,2
15521,WH_013,9/20/2025,7.11,362.47,146,3
15522,WH_016,12/23/2023,5.15,145.96,165,2
15523,WH_019,1/25/2024,7.64,277.93,132,2
15524,WH_008,5/2/2025,2.71,77.14,51,2
15525,WH_011,7/8/2025,8.46,91.94,116,2
15526,WH_016,4/4/2025,5.25,475.34,344,1
15527,WH_002,5/26/2023,5.64,244.41,310,1
15528,WH_011,7/23/2025,4.69,318.84,346,3
15529,WH_008,11/7/2023,6.59,111.83,381,2
15530,WH_014,12/9/2023,3.67,247.83,353,1
15531,WH_005,9/14/2025,1,389.89,69,2
15532,WH_005,8/27/2023,5.47,177.21,45,1
15533,WH_003,6/9/2025,10.6,215.23,134,3
15534,WH_002,1/2/2023,10.31,104.65,399,2
15535,WH_008,9/14/2025,8.23,462.73,315,3
15536,WH_008,6/8/2024,6.01,290.99,144,2
15537,WH_019,4/11/2025,5.57,363.94,270,2
15538,WH_006,5/11/2025,5.77,131.28,382,2
15539,WH_002,3/1/2023,6.66,410.88,77,2
15540,WH_001,9/25/2023,6.82,226.02,252,2
15541,WH_006,3/17/2025,3.11,290.24,186,2
15542,WH_013,9/21/2024,6.32,155.63,190,2
15543,WH_019,9/22/2023,4.62,87.85,284,2
15544,WH_008,12/9/2024,9.53,406,210,2
15545,WH_018,2/17/2024,4.95,159.48,74,2
15546,WH_018,5/26/2025,7.07,223.66,42,2
15547,WH_007,3/3/2025,6.87,303.59,182,2
15548,WH_015,2/12/2025,6.73,498.35,392,3
15549,WH_001,4/21/2024,4.14,158.78,108,1
15550,WH_010,9/12/2025,8.72,271.39,64,3
15551,WH_005,3/5/2023,4.56,139.11,336,2
15552,WH_016,5/23/2025,8.22,195.23,301,2
15553,WH_006,9/16/2023,5.19,214.95,380,3
15554,WH_008,5/10/2023,9.53,279.79,205,3
15555,WH_015,7/24/2023,3.63,475.04,307,2
15556,WH_009,9/1/2025,5.96,423.71,277,2
15557,WH_002,1/21/2025,8.01,62.09,392,2
15558,WH_013,6/8/2025,7.45,186.55,386,2
15559,WH_011,9/18/2024,4.55,430.45,153,3
15560,WH_018,8/19/2025,6.06,136.84,100,3
15561,WH_004,3/16/2025,6.8,51.28,388,2
15562,WH_012,12/31/2024,3.76,315.83,344,1
15563,WH_013,4/11/2024,8.37,116.93,261,2
15564,WH_011,8/13/2023,5.29,462.46,194,1
15565,WH_007,10/17/2023,4.44,393.24,149,2
15566,WH_004,11/27/2023,4.46,213.46,63,3
15567,WH_009,4/17/2025,8.03,112.32,118,3
15568,WH_006,5/9/2025,3.86,422.04,52,2
15569,WH_017,1/11/2023,6.84,232.11,259,2
15570,WH_010,9/11/2023,8.3,428.94,108,2
15571,WH_001,1/13/2025,8.13,276.18,172,3
15572,WH_014,4/26/2024,2.48,83.99,210,2
15573,WH_006,8/22/2025,3.56,199.15,191,2
15574,WH_006,6/23/2025,5.19,420.45,117,2
15575,WH_020,6/28/2025,2.54,338.7,225,2
15576,WH_011,5/26/2024,6.55,144.74,297,3
15577,WH_009,12/15/2023,10.23,328.28,157,3
15578,WH_014,6/2/2024,4.26,72.46,110,2
15579,WH_017,3/31/2023,4.08,401.72,397,2
15580,WH_017,2/19/2025,3.31,455.34,222,3
15581,WH_010,9/9/2024,2.95,322.04,250,3
15582,WH_003,5/24/2023,6.48,346.05,92,2
15583,WH_004,7/2/2025,6.54,462.49,324,2
15584,WH_002,2/18/2025,4.77,440.24,292,2
15585,WH_001,1/21/2025,5.94,434.78,104,2
15586,WH_001,7/8/2025,7.77,117.55,76,2
15587,WH_007,9/23/2024,2.4,271.01,175,3
15588,WH_017,10/31/2023,2.92,481.98,127,3
15589,WH_012,9/7/2023,4.11,377.5,63,2
15590,WH_019,10/12/2024,8.53,220.11,54,3
15591,WH_012,10/30/2023,4.96,302.66,160,2
15592,WH_004,8/23/2024,8.94,383.1,272,2
15593,WH_011,8/7/2023,7.3,61.71,326,1
15594,WH_018,6/2/2025,6.15,471.32,107,2
15595,WH_014,6/19/2024,7.23,146.72,38,2
15596,WH_007,6/28/2024,3.03,313.25,393,2
15597,WH_014,3/16/2025,7.02,71.07,347,3
15598,WH_016,1/5/2025,2.81,254.24,266,2
15599,WH_010,5/14/2025,6.06,425.76,213,1
15600,WH_005,2/21/2024,4.52,380.07,214,2
15601,WH_012,2/2/2024,8.92,64.15,291,1
15602,WH_008,3/30/2025,7.88,107.09,293,3
15603,WH_014,4/3/2024,7.3,347.7,338,2
15604,WH_019,7/31/2025,9.04,129.32,352,1
